id	pali_1	Fin	sbs_class_anki	sbs_category	pos	grammar	derived_from	neg	verb	trans	plus_case	meaning_1	ru_meaning	sbs_meaning	root_pali	root_base	construction	phonetic	derivative	suffix	compound_type	compound_construction	sanskrit	root_sk	variant	commentary	notes	sbs_notes	ru_notes	source_1	sutta_1	example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	source_2	sutta_2	example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	sbs_source_5	sbs_sutta_5	sbs_example_5	sbs_chant_pali_5	sbs_chant_eng_5	sbs_chapter_5	sbs_index	stem	pattern	test	sbs_class	count	sbs_audio	move	Feedback
27956	kassapa 1	np	2		masc	patr						name of the 1st previous Buddha; lit. descendant of Kassapa											kāśyapa							SN 1.50	ghaṭīkārasuttaṃ	kumbhakāro pure āsiṃ,<br/>vekaḷiṅge ghaṭīkaro,<br/>mātāpettibharo āsiṃ,<br/><b>kassapassa</b> upāsako.				SN 19.21	pāpasāmaṇerīsuttaṃ	<b>kassapassa</b> vinayasmiṃ pabbajjaṃ.																							kassap	a masc	47	2	566	[sound:kassapa.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kassapa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
61497	uddisati 1	p	2		pr					trans	+acc	recites; chants; lit. points up			√dis 1 a (to point out, explain)	√dis + a > disa	ud + disa + ti						uddiśati	√diś						UD 45	uposathasuttaṃ	abhikkantā, bhante, ratti, nikkhanto paṭhamo yāmo, ciranisinno bhikkhusaṅgho, <b>uddisatu</b>, bhante, bhagavā bhikkhūnaṃ pātimokkhan'ti				VIN PAT NID	nidānuddeso	suṇātu me bhante saṅgho? ajj'uposatho pannaraso, yadi saṅghassa pattakallaṃ, saṅgho uposathaṃ kareyya, pātimokkhaṃ <b>uddiseyya</b>.																							uddis	ati pr	47	3	394	[sound:uddisati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=uddisati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
5163	anālaya 1	s	2		masc		allīyati	neg				non-clinging; non-attachment; non-reliance; unstuck			√lī 3 ya (to stick, hide)		na > an + ā + √lī > lay + *a	ī > ay	kita	*a	kammadhāraya	na + ālaya	anālayana	√lī						DN 22.17	mahāsatipaṭṭhānasuttaṃ	katamañ'ca, bhikkhave, dukkhanirodhaṃ ariyasaccaṃ? yo tassā'y'eva taṇhāya asesavirāganirodho cāgo paṭinissaggo mutti <b>anālayo</b>	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings																									17n	anālay	a masc	47	2	115	[sound:anālaya.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anālaya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2033	adhigama 1	sp	2		masc		adhigacchati				+gen	discovery (of); finding (of); attainment (of); achievement (of); lit. arrival			√gam 1 a (to go)		adhi + √gam + a		kita	a			adhigama	√gam		(MNa) <b>adhigamāyā</b>'ti paṭilābhāya.<br/>(ANa) <b>ñāyassa adhigamāyā</b>'ti sahavipassanakassa maggassa adhigaman'atthāya.				DN 22.1	mahāsatipaṭṭhānasuttaṃ	ek'āyano ayaṃ, bhikkhave, maggo sattānaṃ visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa <b>adhigamāya</b> nibbānassa sacchikiriyāya yadidaṃ cattāro satipaṭṭhānā				SN 12.22	dutiyadasabalasuttaṃ	tasmā't'iha, bhikkhave, vīriyaṃ ārabhatha appattassa pattiyā, anadhigatassa <b>adhigamāya</b>, asacchikatassa sacchikiriyāya.	Dhamma-pahaṃsāna	Striving According to the Dhamma	Teachings																			28n	adhigam	a masc	47	2	214	[sound:adhigama.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=adhigama 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
11477	attha 2.1	pp	2		masc						+dat & +instr	need (for); want (for); lit. want			√atth 8 *aya (to wish for)		√atth + a		kita	a			artha	√ṛ						VIN PAT NP 10	rājasikkhāpadaṃ	cīvar'atthikena, bhikkhave, bhikkhunā veyyāvaccakaro upasaṅkamitvā dvattikkhattuṃ codetabbo sāretabbo, <b>attho</b> me, āvuso, cīvarenā'ti				DHP 331	nāgavaggo	<b>atthamhi</b> jātamhi sukhā sahāyā,<br/>tuṭṭhī sukhā yā itarītarena,<br/>puññaṃ sukhaṃ jīvitasaṅkhayamhi,<br/>sabbassa dukkhassa sukhaṃ pahānaṃ.																							atth	a masc	47	2	2769	[sound:attha.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=attha 2.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40490	pajahati	ppp	3		pr					trans	+acc	gives up; abandons; lets go (of)			√hā 1 a (to abandon)	√hā + hā + a > jaha	pa + jaha + ti	h > j<br/>with metrically lengthened ā					prajahāti	√hā						AN 2.19	adhikaraṇavaggo	akusalaṃ, bhikkhave, <b>pajahatha</b>. sakkā, bhikkhave, akusalaṃ pajahituṃ. no c'etaṃ, bhikkhave, sakkā abhavissa akusalaṃ pajahituṃ, n'āhaṃ evaṃ vadeyyaṃ, akusalaṃ, bhikkhave, <b>pajahathā</b>'ti.				SNP 42	suddhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 4	diṭṭhena ce suddhi narassa hoti,<br/>ñāṇena vā so <b>pajahāti</b> dukkhaṃ,<br/>aññena so sujjhati sopadhīko,<br/>diṭṭhī hi naṃ pāva tathā vadānaṃ.				SN 22.25	chandarāgasuttaṃ	yo saṅkhāresu chandarāgo taṃ <b>pajahatha</b>. evaṃ te saṅkhārā pahīnā bhavissanti ucchinnamūlā tālāvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā.				MN 2.7	sabbāsavasuttaṃ	bhikkhu paṭisaṅkhā yoniso uppannaṃ kāmavitakkaṃ n'ādhivāseti <b>pajahati</b> vinodeti byantīkaroti anabhāvaṃ gameti.				SN 12.66	sammasasuttaṃ	ye'pi hi keci, bhikkhave, anāgatam'addhānaṃ samaṇā vā brāhmaṇā vā yaṃ loke piyarūpaṃ sātarūpaṃ taṃ aniccato dakkhissanti dukkhato dakkhissanti anattato dakkhissanti rogato dakkhissanti bhayato dakkhissanti, te taṇhaṃ <b>pajahissanti</b>.					pajah	ati pr	47	3	440	[sound:pajahati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pajahati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54548	saraṇa 2.1	ps	3	e	nt		sarati					shelter; refuge; help; lit. going to			√sar 1 a (to go, flow)		√sar + aṇa		kita	aṇa			śaraṇa	√sṛ		(MNa) saratī'ti <b>saraṇaṃ</b>, bhayaṃ hiṃsati viddhaṃsetī'ti attho.				DHP 189	buddhavaggo	n'etaṃ kho <b>saraṇaṃ</b> khemaṃ,<br/>n'etaṃ <b>saraṇam</b>'uttamaṃ,<br/>n'etaṃ <b>saraṇam</b>'āgamma,<br/>sabbadukkhā pamuccati.				SN 22.95	pheṇapiṇḍūpamasuttaṃ	jaheyya sabbasaṃyogaṃ,<br/>kareyya <b>saraṇa</b>-attano,<br/>careyy'ādittasīso'va,<br/>patthayaṃ accutaṃ padan'ti.				DHP 190	buddhavaggo	yo ca buddhañ'ca dhammañ'ca, saṅghañ'ca <b>saraṇaṃ</b> gato, <br/>cattāri ariyasaccāni, sammappaññāya passati.	Khem'ākhema-saraṇa-gamana	Going to True and False Refuges	Verses	MN 4	bhayabheravasuttaṃ	es'āhaṃ bhavantaṃ gotamaṃ <b>saraṇaṃ</b> gacchāmi dhammañ'ca bhikkhusaṅghañ'ca.										08n	saraṇ	a nt	47	9	416	[sound:saraṇa.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saraṇa 2.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
64369	vadati 1	psp	3	e	pr					trans	+acc	says (to); speaks (to); tells (to)			√vad 1 a (to say, speak)	√vad + a > vada	vada + ti						vadati	√vad						MN 107	gaṇakamoggallānasuttaṃ	tam'enaṃ tvaṃ evaṃ <b>vadeyyāsi</b>, eh'ambho purisa, ayaṃ maggo rājagahaṃ gacchati. tena muhuttaṃ gaccha, tena muhuttaṃ gantvā dakkhissasi amukaṃ nāma gāmaṃ				SN 46.53	aggisuttaṃ	satiñ'ca khv'āhaṃ, bhikkhave, sabb'atthikaṃ <b>vadāmī</b>'ti.				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	yath'indakhīlo pathaviṃ sito siyā, catubbhi vātehi asampakampiyo. <br/>tath'ūpamaṃ sappurisaṃ <b>vadāmi</b>, yo ariyasaccāni avecca passati.	Ratana-sutta		Protective Recitations	MN 30	cūḷasāropamasuttaṃ	yañ'c'assa sārena sārakaraṇīyaṃ tañ'c'assa atthaṃ n'ānubhavissati. tath'ūpam'āhaṃ, brāhmaṇa, imaṃ puggalaṃ <b>vadāmi</b>.				MN 2.2	sabbāsavasuttaṃ	diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā puthujjano na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, na parimuccati dukkhasmā'ti <b>vadāmi</b>				52n	vad	ati pr	47	3	2432	[sound:vadati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vadati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
1120	abhivaḍḍhati	pp	3		pr					intrans		increases more and more; surpasses; outgrows			√vaḍḍh 1 a (to grow, increase)	√vaḍḍh + a > vaḍḍha	abhi + vaḍḍha + ti						abhivṛdh	√vṛdh						DN 9.7	poṭṭhapādasuttaṃ, tayo attapaṭilābhā	oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā <b>abhivaḍḍhissanti</b>				AN 4.183	sutasuttaṃ	yañ'hi, brāhmaṇa, diṭṭhaṃ bhāsato akusalā dhammā <b>abhivaḍḍhanti</b>, kusalā dhammā parihāyanti, evarūpaṃ diṭṭhaṃ na bhāsitabban'ti vadāmi.				AN 3.79	sīlabbatasuttaṃ	yañ'ca khv'āssa, bhante, sīlabbataṃ jīvitaṃ brahmacariyaṃ upaṭṭhānasāraṃ sevato akusalā dhammā parihāyanti, kusalā dhammā <b>abhivaḍḍhanti</b>				DHP 024	appamādavaggo	uṭṭhānavato satīmato, sucikammassa nisammakārino,<br/>saññatassa dhammajīvino, appamattassa yaso-<b>abhivaḍḍhati</b>.											abhivaḍḍh	ati pr	47	3	192	[sound:abhivaḍḍhati.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=abhivaḍḍhati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32746	mallā	np	3		masc	pl	malla					name of the people of Malla; Mallans; lit. wrestlers					malla + ā						malla		mallakā					DN 16.14	mahāparinibbānasuttaṃ	assosuṃ kho pāveyyakā <b>mallā</b> bhagavā kira kusinārāyaṃ parinibbuto'ti				UD 69	udapānasuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>mallesu</b> cārikaṃ caramāno mahatā bhikkhusaṅghena saddhiṃ yena thūṇaṃ nāma mallānaṃ brāhmaṇagāmo tadavasari.				SN 55.6	thapatisuttaṃ	yadā pana mayaṃ, bhante, bhagavantaṃ suṇāma, kosalehi <b>mallesu</b> cārikaṃ pakkamissatī''ti, hoti no tasmiṃ samaye anattamanatā hoti domanassaṃ, dūre no bhagavā bhavissatī'ti.																	mall	a masc pl	47	2	101	[sound:mallā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=mallā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30089	kosalā	np	3		masc	pl	kosala					name of the people of Kosala; Kosalans					kosala + ā						kosala							SN 2.25	jantusuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ sambahulā bhikkhū, <b>kosalesu</b> viharanti himavantapasse araññakuṭikāya uddhatā unnaḷā capalā mukharā vikiṇṇavācā muṭṭhassatino asampajānā asamāhitā vibbhantacittā pākat'indriyā.				AN 5.30	nāgitasuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>kosalesu</b> cārikaṃ caramāno mahatā bhikkhusaṅghena saddhiṃ yena icchānaṅgalaṃ nāma kosalānaṃ brāhmaṇagāmo tadavasari.				SN 55.6	thapatisuttaṃ	yadā pana mayaṃ, bhante, bhagavantaṃ suṇāma, <b>kosalehi</b> mallesu cārikaṃ pakkamissatī''ti, hoti no tasmiṃ samaye anattamanatā hoti domanassaṃ, dūre no bhagavā bhavissatī'ti.																	kosal	a masc pl	47	2	110	[sound:kosalā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kosalā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
47418	puggala	psp	3	e+	masc							person; individual											pudgala							AN 5.162	dutiyaāghātapaṭivinayasuttaṃ	evaṃ tasmiṃ puggale āghāto paṭivinetabbo. samantapāsādikaṃ, āvuso, <b>puggalaṃ</b> āgamma cittaṃ pasīdati.				SN 22.22	bhārasuttaṃ	katamo ca, bhikkhave, bhārahāro? <b>puggalo</b> tissa vacanīyaṃ. yv'āyaṃ āyasmā evaṃnāmo evaṃgotto. ayaṃ vuccati, bhikkhave, bhārahāro.				Thai		yad'idaṃ cattāri purisayugāni aṭṭha purisa<b>puggalā</b>	Saṅgh'ābhitthuti	Homage to the Saṅgha	Homage to the Triple Gem	MN 30	cūḷasāropamasuttaṃ	yañ'c'assa sārena sārakaraṇīyaṃ tañ'c'assa atthaṃ n'ānubhavissati. tath'ūpam'āhaṃ, brāhmaṇa, imaṃ <b>puggalaṃ</b> vadāmi.				MN 21	kakacūpamasuttaṃ	tañ'ca <b>puggalaṃ</b> mettāsahagatena cetasā pharitvā viharissāma tad'ārammaṇañ'ca sabbāvantaṃ lokaṃ mettāsahagatena … pharitvā viharissāma				04n	puggal	a masc	47	2	1980	[sound:puggala.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=puggala&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46980	pītisukha	sp	3	e	nt	comp						delight and ease; joy and happiness					pīti + sukha				dvanda	pīti <b>ca</b> sukha <b>ca</b>	prīti + sukha							MN 36	mahāsaccakasuttaṃ	abhijānāmi kho pan'āhaṃ pitu sakkassa kamm'ante sītāya jambucchāyāya nisinno vivicc'eva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ vivekajaṃ <b>pītisukhaṃ</b> paṭhamaṃ jhānaṃ upasampajja viharitā.	Ariy'aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	MN 39	mahāassapurasuttaṃ	bhikkhu imam'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti paripūreti parippharati n'āssa kiñci sabbāvato kāyassa vivekajena <b>pītisukhena</b> apphuṭaṃ hoti				MN 107	gaṇakamoggallānasuttaṃ	vivicc'eva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ vivekajaṃ <b>pītisukhaṃ </b>paṭhamaṃ jhānaṃ upasampajja viharati.	Anupubba-sikkhā	The Gradual Training	Teachings													21n	pītisukh	a nt	47			[sound:pītisukha.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pītisukha&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
68905	vivekaja	sp	3	e	adj	comp						born from seclusion; (or) born from discrimination					viveka + ja				pañcamī tappurisa	vivak<b>asmā</b> + ja	vivekaja							MN 36	mahāsaccakasuttaṃ	abhijānāmi kho pan'āhaṃ pitu sakkassa kamm'ante sītāya jambucchāyāya nisinno vivicc'eva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ <b>vivekajaṃ</b> pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharitā.	Ariy'aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	AN 5.28	pañcaṅgikasuttaṃ	so imam'eva kāyaṃ <b>vivekajena</b> pītisukhena abhisandeti parisandeti paripūreti parippharati, n'āssa kiñci sabbāvato kāyassa <b>vivekajena</b> pītisukhena apphuṭaṃ hoti.				MN 107	gaṇakamoggallānasuttaṃ	vivicc'eva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ <b>vivekajaṃ </b>pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati.	Anupubba-sikkhā	The Gradual Training	Teachings													21n	vivekaj	a adj	47			[sound:vivekaja.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vivekaja&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42057	pāpuṇāti 1	pp	3		pr					trans	+acc	reaches; arrives (at); comes (to)			√ap 4 uṇā (to reach, attain)	√ap + uṇā > apuṇā	pa + apuṇā + ti						prāpnoti	√āp						MN 24	rathavinītasuttaṃ	atha kho, āvuso, rājā pasenadi kosalo sāvatthiyā nikkhamitvā antepuradvārā paṭhamaṃ rathavinītaṃ abhiruheyya, paṭhamena rathavinītena dutiyaṃ rathavinītaṃ <b>pāpuṇeyya</b>, paṭhamaṃ rathavinītaṃ vissajjeyya dutiyaṃ rathavinītaṃ abhiruheyya.				MN 64	mahāmālukyasuttaṃ	so tattha ṭhito āsavānaṃ khayaṃ <b>pāpuṇāti</b>				DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ, sarīrassa ca bhedanaṃ,<br/>garukaṃ vā'pi ābādhaṃ, cittakkhepañ'ca <b>pāpuṇe</b>.																	pāpuṇ	āti pr	47	3	128	[sound:pāpuṇāti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāpuṇāti 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
27812	karohi	pp	3		imp	2nd sg	karotu			trans	+acc	do!; make!			√kar 7 o (to do, make)	√kar + o > karo	karo + hi						kuru	√kṛ						TH 262	tālapuṭattheragāthā	dukkhan'ti khandhe paṭipassa yoniso,<br/>yato ca dukkhaṃ samudeti taṃ jaha,<br/>idh'eva dukkhassa <b>karohi</b> antaṃ,<br/>itissu maṃ citta pure niyuñjasi.				DHP 236	malavaggo	so <b>karohi</b> dīpam'attano,<br/>khippaṃ vāyama paṇḍito bhava,<br/>niddhantamalo anaṅgaṇo,<br/>dibbaṃ ariyabhūmiṃ upehisi.				MN 54.1	potaliyasuttaṃ	tena hi, gahapati, suṇāhi, sādhukaṃ manasi <b>karohi</b>, bhāsissāmī'ti. evaṃ, bhante'ti				SN 35.238	āsīvisopamasuttaṃ	yaṃ te, ambho purisa, karaṇīyaṃ taṃ <b>karohī</b>'ti.											!*	karoti pr	47	4	195	[sound:karohi.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=karohi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32917	manasi	pp	3	e	masc	loc sg	manas					in mind			√man 3 ya (to think)		√man + as + i<br/>manas + i							√man						AN 6.61	majjhesuttaṃ	taṃ suṇātha, sādhukaṃ <b>manasi</b> karotha. bhāsissāmī'ti. evaṃ, bhante'ti kho therā bhikkhū bhagavato paccassosuṃ.				SN 35.95	mālukyaputtasuttaṃ	rūpaṃ disvā sati muṭṭhā,<br/>piyaṃ nimittaṃ <b>manasi</b> karoto,<br/>sārattacitto vedeti,<br/>tañ'ca ajjhosa tiṭṭhati.				MN 20	vitakkasaṇṭhānasuttaṃ	tena bhikkhunā tamhā nimittā aññaṃ nimittaṃ <b>manasi</b> kātabbaṃ kusal'ūpasaṃhitaṃ.				MN 107	gaṇakamoggallānasuttaṃ	rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ <b>manasi</b>karitvā	Anupubba-sikkhā	The Gradual Training	Teachings								!man	as masc	47			[sound:manasi.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=manasi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32937	manasikaroti	pp	3		pr	comp vb				trans	+acc	pays attention; brings to mind					manasi + karoti				comp verb	manasi + karoti	manasi + kṛ							MN 1	mūlapariyāyasuttaṃ	taṃ suṇātha sādhukaṃ <b>manasi karotha</b> bhāsissāmī'ti				MN 22	alagaddūpamasuttaṃ	kull'ūpamaṃ vo, bhikkhave, dhammaṃ desessāmi nittharaṇ'atthāya, no gahaṇ'atthāya. taṃ suṇātha, sādhukaṃ <b>manasikarotha</b>, bhāsissāmī'ti.				MN 21	kakacūpamasuttaṃ	tasmā't'iha, bhikkhave, imaṃ kakac'ūpamaṃ ovādaṃ abhikkhaṇaṃ <b>manasikarotha</b>. taṃ vo bhavissati dīgharattaṃ hitāya sukhāyā'ti.																	manasikar	oti pr	47			[sound:manasikaroti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=manasikaroti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
48008	putta 1	sss	3	e	masc							son; child											putra							KHP 9	karaṇīya mettasuttaṃ	mātā yathā niyaṃ <b>puttaṃ</b>,<br/>āyusā eka<b>puttam</b>'anurakkhe,<br/>evam'pi sabbabhūtesu,<br/>mānasaṃ bhāvaye aparimāṇaṃ.	Karaṇīya-metta-sutta	The Buddha's Words on Loving-Kindness	Protective Recitations	MN 107	gaṇakamoggallānasuttaṃ	ye pana te kula<b>puttā </b>saddhā agārasmā anagāriyaṃ pabbajitā asaṭhā amāyāvino aketabino anuddhatā anunnaḷā acapalā amukharā avikiṇṇavācā ... tehi bhavaṃ gotamo saddhiṃ saṃvasati.				MN 27	cūḷahatthipadopamasuttaṃ	taṃ dhammaṃ suṇāti gahapati vā gahapati<b>putto</b> vā aññatarasmiṃ vā kule paccājāto.	Anupubba-sikkhā	The Gradual Training	Teachings	SNP 16	maṅgalasuttaṃ<br/>cūḷavaggo 4	mātāpitu upaṭṭhānaṃ, <b>putta</b>dārassa saṅgaho.<br/>anākulā ca kamm'antā, etaṃ maṅgalam'uttamaṃ.	Maṅgala-sutta	The Highest Blessings	Protective Recitations	SNP 48	purābhedasuttaṃ<br/>aṭṭhakavaggo 10	na tassa <b>puttā</b> pasavo,<br/>khettaṃ vatthuñ'ca vijjati,<br/>attā v'āpi nirattā vā,<br/>na tasmiṃ upalabbhati.				51n	putt	a masc	47	2	716	[sound:putta.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=putta 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
22275	gahapati	psp	3		masc	comp						householder; landowner; lit. house master					gaha + pati				chaṭṭhī tappurisa	gah<b>assa</b> + pati	gṛhapati			(VIN 1.4.1.6) <b>gahapati</b> nāma yo koci agāraṃ ajjhāvasati.				DN 8.5	mahāsīhanādasuttaṃ	sakkā ca pan'etaṃ abhavissa kātuṃ <b>gahapatinā</b> vā gahapatiputtena vā antamaso kumbhadāsiyā'pi, hand'āhaṃ acelako homi, mutt'ācāro, hatth'āpalekhano				AN 3.73	ājīvakasuttaṃ	tena hi, <b>gahapati</b>, taññ'ev'ettha paṭipucchissāmi, yathā te khameyya tathā naṃ byākareyyāsi.				MN 27	cūḷahatthipadopamasuttaṃ	taṃ dhammaṃ suṇāti <b>gahapati</b> vā <b>gahapati</b>putto vā aññatarasmiṃ vā kule paccājāto.	Anupubba-sikkhā	The Gradual Training	Teachings	SN 41.3	dutiyaisidattasuttaṃ	evañ'hi tvaṃ, <b>gahapati</b>, pucchasi, yā imā, bhante thera, anekavihitā diṭṭhiyo loke uppajjanti, sassato loko'ti				MN 54.1	potaliyasuttaṃ	tena hi, <b>gahapati</b>, suṇāhi, sādhukaṃ manasi karohi, bhāsissāmī'ti. evaṃ, bhante'ti				18n	gahapat	i masc	47	4	1586	[sound:gahapati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gahapati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
