id	pali_1	Fin	sbs_class_anki	sbs_category	pos	grammar	derived_from	neg	verb	trans	plus_case	meaning_1	ru_meaning	sbs_meaning	root_pali	root_base	construction	phonetic	derivative	suffix	compound_type	compound_construction	sanskrit	root_sk	variant	commentary	notes	sbs_notes	ru_notes	source_1	sutta_1	example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	source_2	sutta_2	example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	sbs_source_5	sbs_sutta_5	sbs_example_5	sbs_chant_pali_5	sbs_chant_eng_5	sbs_chapter_5	sbs_index	stem	pattern	test	sbs_class	count	sbs_audio	move	Feedback
12504	avijjā	pss	2		fem		√vid	neg				ignorance; illusion; not knowing; not understanding			√vid 3 ya (to know, understand)		na > a + √vid + yā	dy > jj	kita	yā	kammadhāraya	na + vijjā	avidyā	√vid						AN 10.13	saṃyojanasuttaṃ	rūparāgo, arūparāgo, māno, uddhaccaṃ, <b>avijjā</b>, imāni pañc'uddham'bhāgiyāni saṃyojanāni.				SNP 56	ajita māṇava pucchā<br/>pārāyanavaggo 1	<b>avijjāya</b> nivuto loko,<br/>vevicchā pamādā nappakāsati,<br/>japp'ābhilepanaṃ brūmi,<br/>dukkham'assa mahabbhayaṃ.				SN 12.2	vibhaṅgasuttaṃ	<b>avijjā</b>paccayā saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷ'āyatanaṃ, saḷ'āyatanapaccayā phasso, phassapaccayā vedanā	Paṭicca-samuppāda	Dependent Origination	Teachings	AN 10.61	avijjāsuttaṃ	<b>avijjam</b>'p'āhaṃ sāhāraṃ vadāmi, no anāhāraṃ. ko c'āhāro <b>avijjāya</b>? pañca nīvaraṇā'ti'ssa vacanīyaṃ.				SN 12.2	vibhaṅgasuttaṃ	<b>avijjāya</b> tv'eva asesavirāganirodhā, saṅkhāranirodho, saṅkhāranirodhā, viññāṇanirodho, viññāṇanirodhā, nāmarūpanirodho, nāmarūpanirodhā	Paṭicca-samuppāda	Dependent Origination	Teachings	23n	avijj	ā fem	73	7	278	[sound:avijjā.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=avijjā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
9325	arahaṃ	ps	2		masc	nom sg, irreg	arahant					enlightened being; fourth stage of the path; lit. worthy one			√arah 1 a (to deserve, be worthy)		√arah + ant + aṃ<br/>arahant + aṃ						arha	√arh						SN 42.6	asibandhakaputtasuttaṃ	bhagavā pana, bhante, <b>arahaṃ</b> sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjeyyā'ti?				MN 39	mahāassapurasuttaṃ	ayaṃ vuccati, bhikkhave, bhikkhu samaṇo iti'pi brāhmaṇo iti'pi nahātako iti'pi vedagū iti'pi sottiyo iti'pi ariyo iti'pi <b>arahaṃ</b> iti'pi				SN 11.3	dhajaggasuttaṃ	<b>arahaṃ</b> sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā	Buddh'ābhitthuti	Homage to the Buddha	Homage to the Triple Gem													02n	!*	arahant masc	73			[sound:arahaṃ.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=arahaṃ&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66813	vijjācaraṇasampanna	s	2		adj	comp						endowed with knowledge and conduct; accomplished in understanding and action; perfect in wisdom and moral conduct					vijjā + caraṇa + sampanna				tatiyā tappurisa	vijjācaraṇ<b>ena</b> + sampanna	vidyācaraṇasampanna		sampannavijjācaraṇa	(ANa) <b>vijjācaraṇasampanno</b>'ti tīhi vijjāhi ca pañcadasahi caraṇadhammehi ca samannāgato.	see MN 53 Sekhasuttaṃ for a good definition of <i>vijjācaraṇasampanno</i>			MN 140	dhātuvibhaṅgasuttaṃ	iti'pi so bhagavā arahaṃ sammāsambuddho <b>vijjācaraṇasampanno</b> sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti.	Buddh'ābhitthuti	Homage to the Buddha	Homage to the Triple Gem	MN 53	sekhasuttaṃ	khattiyo seṭṭho janetasmiṃ,<br/>ye gottapaṭisārino,<br/><b>vijjācaraṇasampanno</b>,<br/>so seṭṭho devamānuse'ti.																						02n	vijjācaraṇasampann	a adj	73			[sound:vijjācaraṇasampanna.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vijjācaraṇasampanna&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56512	sokaparideva	np	2		masc	comp						sorrow and mourning; sadness and crying					soka + parideva				dvanda	soka <b>ca</b> parideva <b>ca</b>	śoka + parideva		sokapariddava					AN 9.37	ānandasuttaṃ	acchariyaṃ, āvuso, abbhutaṃ, āvuso! yāvañ'c'idaṃ tena bhagavatā jānatā passatā arahatā sammāsambuddhena sambādhe okās'ādhigamo anubuddho sattānaṃ visuddhiyā <b>sokaparidevānaṃ</b> samatikkamāya dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya.																													sokaparidev	a masc	73			[sound:sokaparideva.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sokaparideva&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
31570	lokavidū	ps	2		masc	comp						who understands the world; who knows the world; epithet of the Buddha					loka + vidū				dutiyā tappurisa	lok<b>aṃ</b> + vidū	loka + vidu							AN 3.40	ādhipateyyasuttaṃ	pasayha māraṃ abhibhuyya antakaṃ,<br/>yo ca phusī jātikkhayaṃ padhānavā,<br/>so tādiso <b>lokavidū</b> sumedho,<br/>sabbesu dhammesu atammayo munī'ti.				MN 140	dhātuvibhaṅgasuttaṃ	iti'pi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato <b>lokavidū</b> anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti.	Buddh'ābhitthuti	Homage to the Buddha	Homage to the Triple Gem																			02n	lokavid	ū masc	73	6	96	[sound:lokavidū.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=lokavidū&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
47846	purisadammasārathi	ps	2		masc	comp						trainer of tameable persons					purisa + damma + sārathi				chaṭṭhī tappurisa	purisadamm<b>ānaṃ</b> + sārathi			purisadammasārathī					MN 137	saḷāyatanavibhaṅgasuttaṃ	tatra idaṃ nissāya idaṃ pajahatha, tayo satipaṭṭhānā yadariyo sevati yadariyo sevamāno satthā gaṇam'anusāsitum'arahati, so vuccati yoggācariyānaṃ anuttaro <b>purisadammasārathī</b>'ti, ayam'uddeso saḷ'āyatanavibhaṅgassa.				MN 7	vatthasuttaṃ	so buddhe aveccappasādena samannāgato hoti, iti'pi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro <b>purisadammasārathi</b> satthā devamanussānaṃ buddho bhagavā'ti.	Buddh'ābhitthuti	Homage to the Buddha	Homage to the Triple Gem																			02n	purisadammasārath	i masc	73			[sound:purisadammasārathi.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=purisadammasārathi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
41622	pānīyathālaka	p	2		masc	comp						water cup; drinking bowl					pānīya + thālaka				catutthī tappurisa	pānīy<b>assa</b> + thālaka	pānīya + sthāla, sthālaka (bsk)							VIN PAT SE 55	sāmisasikkhāpadaṃ	na s'āmisena hatthena <b>pānīyathālakaṃ</b> paṭiggahessāmī'ti sikkhā karaṇīyā.				VIN 2.7.6	surusuruvaggo	tena kho pana samayena bhikkhū kokanade pāsāde s'āmisena hatthena <b>pānīyathālakaṃ</b> paṭiggaṇhanti																							pānīyathālak	a masc	73			[sound:pānīyathālaka.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pānīyathālaka&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44741	paṭiggaheti	pp	2		pr					trans	+acc	takes; accepts; receives			√gah 6 ṇhā (to grasp)	√gah + ṇhā > gaṇhā > gahe (irreg)	pati + gahe + ti						pratigrāhayati	√grah √grabh						VIN PAT SE 27	sakkaccapaṭiggahaṇasikkhāpadaṃ	sakkaccaṃ piṇḍapātaṃ <b>paṭiggahessāmī</b>'ti sikkhā karaṇīyā.				VIN PAT SE 55	sāmisasikkhāpadaṃ	na s'āmisena hatthena pānīyathālakaṃ <b>paṭiggahessāmī</b>'ti sikkhā karaṇīyā.																							paṭiggah	eti pr	73		30	[sound:paṭiggaheti.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭiggaheti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
35279	namo	s	2		ind	excl, nom sg	namas				+dat	reverence (to); veneration (to); homage (to); lit. bow			√nam 1 a (to bend)		√nam + as + o<br/>namas + o						namas	√nam						DN 21.8	sakkapañhasuttaṃ	<b>namo</b> tassa bhagavato arahato sammāsambuddhassa	Pubbabhāga-namakāra	Preliminary Homage	Homage to the Triple Gem																									02n	-		73			[sound:namo.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=namo&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
15602	cāga 1	ps	2		masc		cajati					giving up; relinquishing; abandoning			√caj 1 a (to give up, let go)		√caj > cāg + *a	a > ā<br/>j > g	kita	*a			tyaj; tyāga	√tyaj						MN 140	dhātuvibhaṅgasuttaṃ	tasmā evaṃ samannāgato bhikkhu iminā paramena cāg'ādhiṭṭhānena samannāgato hoti. eso hi, bhikkhu, paramo ariyo <b>cāgo</b> yadidaṃ, sabb'ūpadhipaṭinissaggo.				DN 22.17	mahāsatipaṭṭhānasuttaṃ	katamañ'ca, bhikkhave, dukkhanirodhaṃ ariyasaccaṃ? yo tassā'y'eva taṇhāya asesavirāganirodho <b>cāgo</b> paṭinissaggo mutti anālayo	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings																			17n	cāg	a masc	73	2	159	[sound:cāga.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=cāga 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
15981	carati 1.1	nn	2		pr					trans	+acc	walks; wanders; goes around; travels; fares on			√car 1 a (to move, walk)	√car + a > cara	cara + ti						carati	√car						VIN 3.4.4.9	navama sikkhāpadaṃ	tena kho pana samayena bhikkhuniyo antovassaṃ cārikaṃ <b>caranti</b>				TH 179	sāṭimattiyattheragāthā	paccati munino bhattaṃ,<br/>thokaṃ thokaṃ kule kule,<br/>piṇḍikāya <b>carissāmi</b>,<br/>atthi jaṅghābalaṃ mamā'ti.																							car	ati pr	73	3	887	[sound:carati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=carati 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
22145	gabbha 3	n	2		masc							room; inside room; inner chamber; lit. womb											garbha							VIN 2.5.2.7	anupakhajjasikkhāpadaṃ	nikkaḍḍheyyā'ti <b>gabbhe</b> gahetvā pamukhaṃ nikkaḍḍhati, āpatti pācittiyassa. pamukhe gahetvā bahi nikkaḍḍhati, āpatti pācittiyassa. ekena payogena bahuke'pi dvāre atikkāmeti, āpatti pācittiyassa.				VIN 1.4.1.2	udositasikkhāpadaṃ	aparikkhittaṃ hoti, yasmiṃ <b>gabbhe</b> cīvaraṃ nikkhittaṃ hoti tasmiṃ <b>gabbhe</b> vatthabbaṃ, hatthapāsā vā na vijahitabbaṃ.																							gabbh	a masc	73	2	83	[sound:gabbha.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gabbha 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
27956	kassapa 1	np	2		masc	patr						name of the 1st previous Buddha; lit. descendant of Kassapa											kāśyapa							SN 1.50	ghaṭīkārasuttaṃ	kumbhakāro pure āsiṃ,<br/>vekaḷiṅge ghaṭīkaro,<br/>mātāpettibharo āsiṃ,<br/><b>kassapassa</b> upāsako.				SN 19.21	pāpasāmaṇerīsuttaṃ	<b>kassapassa</b> vinayasmiṃ pabbajjaṃ.																							kassap	a masc	73	2	566	[sound:kassapa.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kassapa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
61497	uddisati 1	p	2		pr					trans	+acc	recites; chants; lit. points up			√dis 1 a (to point out, explain)	√dis + a > disa	ud + disa + ti						uddiśati	√diś						UD 45	uposathasuttaṃ	abhikkantā, bhante, ratti, nikkhanto paṭhamo yāmo, ciranisinno bhikkhusaṅgho, <b>uddisatu</b>, bhante, bhagavā bhikkhūnaṃ pātimokkhan'ti				VIN PAT NID	nidānuddeso	suṇātu me bhante saṅgho? ajj'uposatho pannaraso, yadi saṅghassa pattakallaṃ, saṅgho uposathaṃ kareyya, pātimokkhaṃ <b>uddiseyya</b>.																							uddis	ati pr	73	3	394	[sound:uddisati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=uddisati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
5163	anālaya 1	s	2		masc		allīyati	neg				non-clinging; non-attachment; non-reliance; unstuck			√lī 3 ya (to stick, hide)		na > an + ā + √lī > lay + *a	ī > ay	kita	*a	kammadhāraya	na + ālaya	anālayana	√lī						DN 22.17	mahāsatipaṭṭhānasuttaṃ	katamañ'ca, bhikkhave, dukkhanirodhaṃ ariyasaccaṃ? yo tassā'y'eva taṇhāya asesavirāganirodho cāgo paṭinissaggo mutti <b>anālayo</b>	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings																									17n	anālay	a masc	73	2	115	[sound:anālaya.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anālaya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
11477	attha 2.1	pp	2		masc						+dat & +instr	need (for); want (for); lit. want			√atth 8 *aya (to wish for)		√atth + a		kita	a			artha	√ṛ						VIN PAT NP 10	rājasikkhāpadaṃ	cīvar'atthikena, bhikkhave, bhikkhunā veyyāvaccakaro upasaṅkamitvā dvattikkhattuṃ codetabbo sāretabbo, <b>attho</b> me, āvuso, cīvarenā'ti				DHP 331	nāgavaggo	<b>atthamhi</b> jātamhi sukhā sahāyā,<br/>tuṭṭhī sukhā yā itarītarena,<br/>puññaṃ sukhaṃ jīvitasaṅkhayamhi,<br/>sabbassa dukkhassa sukhaṃ pahānaṃ.																							atth	a masc	73	2	2769	[sound:attha.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=attha 2.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40490	pajahati	ppp	3		pr					trans	+acc	gives up; abandons; lets go (of)			√hā 1 a (to abandon)	√hā + hā + a > jaha	pa + jaha + ti	h > j<br/>with metrically lengthened ā					prajahāti	√hā						AN 2.19	adhikaraṇavaggo	akusalaṃ, bhikkhave, <b>pajahatha</b>. sakkā, bhikkhave, akusalaṃ pajahituṃ. no c'etaṃ, bhikkhave, sakkā abhavissa akusalaṃ pajahituṃ, n'āhaṃ evaṃ vadeyyaṃ, akusalaṃ, bhikkhave, <b>pajahathā</b>'ti.				SNP 42	suddhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 4	diṭṭhena ce suddhi narassa hoti,<br/>ñāṇena vā so <b>pajahāti</b> dukkhaṃ,<br/>aññena so sujjhati sopadhīko,<br/>diṭṭhī hi naṃ pāva tathā vadānaṃ.				SN 22.25	chandarāgasuttaṃ	yo saṅkhāresu chandarāgo taṃ <b>pajahatha</b>. evaṃ te saṅkhārā pahīnā bhavissanti ucchinnamūlā tālāvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā.				MN 2.7	sabbāsavasuttaṃ	bhikkhu paṭisaṅkhā yoniso uppannaṃ kāmavitakkaṃ n'ādhivāseti <b>pajahati</b> vinodeti byantīkaroti anabhāvaṃ gameti.				SN 12.66	sammasasuttaṃ	ye'pi hi keci, bhikkhave, anāgatam'addhānaṃ samaṇā vā brāhmaṇā vā yaṃ loke piyarūpaṃ sātarūpaṃ taṃ aniccato dakkhissanti dukkhato dakkhissanti anattato dakkhissanti rogato dakkhissanti bhayato dakkhissanti, te taṇhaṃ <b>pajahissanti</b>.					pajah	ati pr	73	3	440	[sound:pajahati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pajahati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54548	saraṇa 2.1	ps	3		nt		sarati					shelter; refuge; help; lit. going to			√sar 1 a (to go, flow)		√sar + aṇa		kita	aṇa			śaraṇa	√sṛ		(MNa) saratī'ti <b>saraṇaṃ</b>, bhayaṃ hiṃsati viddhaṃsetī'ti attho.				DHP 189	buddhavaggo	n'etaṃ kho <b>saraṇaṃ</b> khemaṃ,<br/>n'etaṃ <b>saraṇam</b>'uttamaṃ,<br/>n'etaṃ <b>saraṇam</b>'āgamma,<br/>sabbadukkhā pamuccati.				SN 22.95	pheṇapiṇḍūpamasuttaṃ	jaheyya sabbasaṃyogaṃ,<br/>kareyya <b>saraṇa</b>-attano,<br/>careyy'ādittasīso'va,<br/>patthayaṃ accutaṃ padan'ti.				DHP 190	buddhavaggo	yo ca buddhañ'ca dhammañ'ca, saṅghañ'ca <b>saraṇaṃ</b> gato, <br/>cattāri ariyasaccāni, sammappaññāya passati.	Khem'ākhema-saraṇa-gamana	Going to True and False Refuges	Verses	MN 4	bhayabheravasuttaṃ	es'āhaṃ bhavantaṃ gotamaṃ <b>saraṇaṃ</b> gacchāmi dhammañ'ca bhikkhusaṅghañ'ca.										08n	saraṇ	a nt	73	9	416	[sound:saraṇa.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saraṇa 2.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
64369	vadati 1	psp	3		pr					trans	+acc	says (to); speaks (to); tells (to)			√vad 1 a (to say, speak)	√vad + a > vada	vada + ti						vadati	√vad						MN 2.2	sabbāsavasuttaṃ	diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā puthujjano na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, na parimuccati dukkhasmā'ti <b>vadāmi</b>				SN 46.53	aggisuttaṃ	satiñ'ca khv'āhaṃ, bhikkhave, sabb'atthikaṃ <b>vadāmī</b>'ti.				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	yath'indakhīlo pathaviṃ sito siyā, catubbhi vātehi asampakampiyo. <br/>tath'ūpamaṃ sappurisaṃ <b>vadāmi</b>, yo ariyasaccāni avecca passati.	Ratana-sutta		Protective Recitations	MN 30	cūḷasāropamasuttaṃ	yañ'c'assa sārena sārakaraṇīyaṃ tañ'c'assa atthaṃ n'ānubhavissati. tath'ūpam'āhaṃ, brāhmaṇa, imaṃ puggalaṃ <b>vadāmi</b>.										52n	vad	ati pr	73	3	2432	[sound:vadati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vadati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
1120	abhivaḍḍhati	pp	3		pr					intrans		increases more and more; surpasses; outgrows			√vaḍḍh 1 a (to grow, increase)	√vaḍḍh + a > vaḍḍha	abhi + vaḍḍha + ti						abhivṛdh	√vṛdh						DN 9.7	poṭṭhapādasuttaṃ, tayo attapaṭilābhā	oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā <b>abhivaḍḍhissanti</b>				AN 4.183	sutasuttaṃ	yañ'hi, brāhmaṇa, diṭṭhaṃ bhāsato akusalā dhammā <b>abhivaḍḍhanti</b>, kusalā dhammā parihāyanti, evarūpaṃ diṭṭhaṃ na bhāsitabban'ti vadāmi.				AN 3.79	sīlabbatasuttaṃ	yañ'ca khv'āssa, bhante, sīlabbataṃ jīvitaṃ brahmacariyaṃ upaṭṭhānasāraṃ sevato akusalā dhammā parihāyanti, kusalā dhammā <b>abhivaḍḍhanti</b>				DHP 024	appamādavaggo	uṭṭhānavato satīmato, sucikammassa nisammakārino,<br/>saññatassa dhammajīvino, appamattassa yaso-<b>abhivaḍḍhati</b>.											abhivaḍḍh	ati pr	73	3	192	[sound:abhivaḍḍhati.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=abhivaḍḍhati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32746	mallā	np	3		masc	pl	malla					name of the people of Malla; Mallans; lit. wrestlers					malla + ā						malla		mallakā					DN 16.14	mahāparinibbānasuttaṃ	assosuṃ kho pāveyyakā <b>mallā</b> bhagavā kira kusinārāyaṃ parinibbuto'ti				UD 69	udapānasuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>mallesu</b> cārikaṃ caramāno mahatā bhikkhusaṅghena saddhiṃ yena thūṇaṃ nāma mallānaṃ brāhmaṇagāmo tadavasari.				SN 55.6	thapatisuttaṃ	yadā pana mayaṃ, bhante, bhagavantaṃ suṇāma, kosalehi <b>mallesu</b> cārikaṃ pakkamissatī''ti, hoti no tasmiṃ samaye anattamanatā hoti domanassaṃ, dūre no bhagavā bhavissatī'ti.																	mall	a masc pl	73	2	101	[sound:mallā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=mallā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30089	kosalā	np	3		masc	pl	kosala					name of the people of Kosala; Kosalans					kosala + ā						kosala							SN 2.25	jantusuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ sambahulā bhikkhū, <b>kosalesu</b> viharanti himavantapasse araññakuṭikāya uddhatā unnaḷā capalā mukharā vikiṇṇavācā muṭṭhassatino asampajānā asamāhitā vibbhantacittā pākat'indriyā.				AN 5.30	nāgitasuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>kosalesu</b> cārikaṃ caramāno mahatā bhikkhusaṅghena saddhiṃ yena icchānaṅgalaṃ nāma kosalānaṃ brāhmaṇagāmo tadavasari.				SN 55.6	thapatisuttaṃ	yadā pana mayaṃ, bhante, bhagavantaṃ suṇāma, <b>kosalehi</b> mallesu cārikaṃ pakkamissatī''ti, hoti no tasmiṃ samaye anattamanatā hoti domanassaṃ, dūre no bhagavā bhavissatī'ti.																	kosal	a masc pl	73	2	110	[sound:kosalā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kosalā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
