Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
padahati	pr					intrans		exerts oneself; strives; applies oneself; endeavours; lit. put forward		√dhā 1 a (to place, support)	√dhā + a > daha (irreg)	pa + daha + ti	pradadhāti	√dhā	AN 2.5	upaññātasuttaṃ	appaṭivānī sud'āhaṃ, bhikkhave, <b>padahāmi</b>, kāmaṃ taco ca nahāru ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī'ti.				padah	ati pr	124.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=padahati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
padahati	pr									√dhā 1 a (to place, support)	√dhā + a > daha (irreg)	pa + daha + ti	pradadhāti	√dhā							padah	ati pr	124.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=padahati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pabbajati	pr					trans	+acc & +abl	ordains as monk; renounces the household life; lit. goes into exile (from)		√vaj 1 a (to go on)	√vaj + a > vaja > baja	pa + baja + ti	pravrajati	√vraj	MN 7	vatthasuttaṃ	yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ <b>pabbajanti</b>				pabbaj	ati pr	310.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pabbajati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
paribhuñjati	pr					trans	+acc	uses; makes use of		√bhuj 2 ṃa (to use, eat, enjoy)	√bhuj + ṃa > bhuñja	pari + bhuñja + ti	paribhujati	√bhuj	MN 39	mahāassapurasuttaṃ	yesañ'ca mayaṃ cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-parikkhāraṃ <b>paribhuñjāma</b> tesaṃ te kārā amhesu mahapphalā bhavissanti mah'ānisaṃsā				paribhuñj	ati pr	232.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=paribhuñjati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
paribhuñjati	pr					trans	+acc	eats; consumes		√bhuj 2 ṃa (to use, eat, enjoy)	√bhuj + ṃa > bhuñja	pari + bhuñja + ti	paribhujati	√bhuj							paribhuñj	ati pr	232.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=paribhuñjati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pariyesati	pr					trans	+acc	searches; seeks; seeks out; looks (for)		√es 1 a (to seek, search)	√es + a > esa	pari + [y] + esa + ti	paryeṣate	√iṣ	SN 35.87	channasuttaṃ	sace āyasmato channassa n'atthi sappāyāni bhojanāni, ahaṃ āyasmato channassa sappāyāni bhojanāni <b>pariyesissāmi</b>. sace āyasmato channassa n'atthi sappāyāni bhesajjāni, ahaṃ āyasmato channassa sappāyāni bhesajjāni <b>pariyesissāmi</b>.				pariyes	ati pr	233.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariyesati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pariharati	pr					trans	+acc	carries around		√har 1 a (to carry)	√har + a > hara	pari + hara + ti	pariharati	√hṛ	MN 12	mahāsīhanādasuttaṃ	mañcakena ce'pi maṃ, sāriputta, <b>pariharissatha</b>, n'ev'atthi tathāgatassa paññāveyyattiyassa aññathattaṃ.				parihar	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariharati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pariharati	pr					intrans		goes around; revolves; lit. carries around		√har 1 a (to carry)	√har + a > hara	pari + hara + ti	pariharati	√hṛ	MN 49	brahmanimantanikasuttaṃ	yāvatā candimasūriyā,<br/><b>pariharanti</b> disā bhanti virocanā.<br/>tāva sahassadhā loko,<br/>ettha te vattate vaso.				parihar	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariharati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pariharati	pr					trans	+acc	takes care (of); looks after; maintains; lit. carries around		√har 1 a (to carry)	√har + a > hara	pari + hara + ti	pariharati	√hṛ	AN 3.40	ādhipateyyasuttaṃ	so attānaṃ'y'eva adhipatiṃ karitvā akusalaṃ pajahati, kusalaṃ bhāveti, sāvajjaṃ pajahati, anavajjaṃ bhāveti, suddhaṃ attānaṃ <b>pariharati</b>. idaṃ vuccati, bhikkhave, att'ādhipateyyaṃ.				parihar	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariharati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pariharati	pr					trans	+acc	avoids; evades; lit. carries around		√har 1 a (to carry)	√har + a > hara	pari + hara + ti	pariharati	√hṛ	VIN 2.5.7.6	theyyasatthasikkhāpadaṃ	theyyasattho nāma corā katakammā vā honti akatakammā vā, rājānaṃ vā theyyaṃ gacchanti suṅkaṃ vā <b>pariharanti</b>.				parihar	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariharati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pariharati	pr					trans	+acc	(gram) objects; argues; refutes; lit. carries around		√har 1 a (to carry)	√har + a > hara	pari + hara + ti	pariharati	√hṛ							parihar	ati pr	126.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariharati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
parihāyati	pr					intrans		dwindles; decreases; deteriorates; wastes away		√hā 3 ya (to decrease)	√hā + ya > hāya	pari + hāya + ti	parihīyate	√hā	SNP 39	kāmasuttaṃ<br/>aṭṭhakavaggo 1	tassa ce kāmayānassa,<br/>chandajātassa jantuno,<br/>te kāmā <b>parihāyanti</b>,<br/>sallaviddho'va ruppati.				parihāy	ati pr	270.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=parihāyati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
parihāyati	pr					intrans	+abl	falls away (from); declines (in)		√hā 3 ya (to decrease)	√hā + ya > hāya	pari + hāya + ti	parihīyate	√hā	DHP 364	bhikkhuvaggo	dhamm'ārāmo dhammarato,<br/>dhammaṃ anuvicintayaṃ,<br/>dhammaṃ anussaraṃ bhikkhu,<br/>saddhammā na <b>parihāyati</b>.				parihāy	ati pr	270.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=parihāyati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
parihāyati	pr					intrans	+abl	is deprived (of); suffers loss (of)		√hā 3 ya (to decrease)	√hā + ya > hāya	pari + hāya + ti	parihīyate	√hā	SN 35.248	yavakalāpisuttaṃ	dhammikā kho asurā, adhammikā devā, tatth'eva dān'āhaṃ asurapuraṃ gamissāmī'ti, atha kaṇṭhapañcamehi bandhanehi baddhaṃ attānaṃ samanupassati, dibbehi ca pañcahi kāmaguṇehi <b>parihāyati</b>.				parihāy	ati pr	270.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=parihāyati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pasavati	pr					trans	+acc	flows out; pours out; discharges		√su 1 a (to flow)	√su + a > sava	pa + sava + ti	prasravati	√sru	AN 9.15	gaṇḍasuttaṃ	yaṃ kiñci <b>pasaveyya</b>, asuci'y'eva <b>pasaveyya</b>, duggandhaṃ'y'eva <b>pasaveyya</b>, jegucchiyaṃ'y'eva <b>pasaveyya</b>.				pasav	ati pr	157.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pasavati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pasavati	pr					trans	+acc	produces; generates; makes; gives birth to; lit. flows forth		√su 1 a (to flow)	√su + a > sava	pa + sava + ti	prasravati	√sru	DHP 201	sukhavaggo	jayaṃ veraṃ <b>pasavati</b>,<br/>dukkhaṃ seti parājito,<br/>upasanto sukhaṃ seti,<br/>hitvā jayaparājayaṃ.				pasav	ati pr	157.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pasavati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pasīdati	pr					intrans		is bright; is calm; becomes clear		√sad 1 a (to sink, sit, settle)	√sad + a > sīda (irreg)	pa + sīda + ti	prasīdati	√sad	SN 1.10	araññasuttaṃ	araññe viharantānaṃ,<br/>santānaṃ brahmacārinaṃ,<br/>ekabhattaṃ bhuñjamānānaṃ,<br/>kena vaṇṇo <b>pasīdatī</b>'ti.				pasīd	ati pr	149.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pasīdati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pasīdati	pr					intrans		gains confidence; is inspired		√sad 1 a (to sink, sit, settle)	√sad + a > sīda (irreg)	pa + sīda + ti	prasīdati	√sad	AN 5.202	dhammassavanasuttaṃ	pañc'ime, bhikkhave, ānisaṃsā dhammassavane. katame pañca? assutaṃ suṇāti, sutaṃ pariyodāpeti, kaṅkhaṃ vitarati, diṭṭhiṃ ujuṃ karoti, cittam'assa <b>pasīdati</b>.				pasīd	ati pr	149.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pasīdati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pasīdati	pr					intrans		is pleased; is happy; is appeased		√sad 1 a (to sink, sit, settle)	√sad + a > sīda (irreg)	pa + sīda + ti	prasīdati	√sad	SN 3.9	yaññasuttaṃ	etaṃ yajetha medhāvī,<br/>eso yañño mahapphalo,<br/>etañ'hi yajamānassa,<br/>seyyo hoti na pāpiyo,<br/>yañño ca vipulo hoti,<br/><b>pasīdanti</b> ca devatā'ti.				pasīd	ati pr	149.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pasīdati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pasīdati	pr					intrans		settles down; subsides; calms down		√sad 1 a (to sink, sit, settle)	√sad + a > sīda (irreg)	pa + sīda + ti	prasīdati	√sad							pasīd	ati pr	149.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pasīdati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
passati	pr					trans	+acc	sees		√dis 1 a (to see)	√dis + a > passa (irreg)	passa + ti	paśyati	√dṛś	SN 3.1	daharasuttaṃ	gāme vā yadi v'āraññe,<br/>yattha <b>passe</b> bhujaṅgamaṃ.<br/>daharo'ti n'āvajāneyya,<br/>na naṃ paribhave naro.				pass	ati pr	1869.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=passati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
passati	pr					trans	+acc	understands; gets; lit. sees		√dis 1 a (to see)	√dis + a > passa (irreg)	passa + ti	paśyati	√dṛś	SN 25.1	cakkhusuttaṃ	yo, bhikkhave, ime dhamme evaṃ pajānāti evaṃ <b>passati</b>, ayaṃ vuccati, sot'āpanno avinipātadhammo niyato sambodhiparāyano'ti.				pass	ati pr	1869.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=passati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
passati	pr					trans	+acc	finds; encounters; meets with; lit. sees		√dis 1 a (to see)	√dis + a > passa (irreg)	passa + ti	paśyati	√dṛś	MN 4	bhayabheravasuttaṃ	yaṃnūn'āhaṃ yā tā rattiyo abhiññātā abhilakkhitā, cātuddasī pañcadasī aṭṭhamī ca pakkhassa, tathārūpāsu rattīsu yāni tāni ārāmacetiyāni vanacetiyāni rukkhacetiyāni bhiṃsanakāni salomahaṃsāni tathārūpesu sen'āsanesu vihareyyaṃ app'eva nām'āhaṃ bhayabheravaṃ <b>passeyyan</b>'ti.				pass	ati pr	1869.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=passati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
passati	pr									√dis 1 a (to see)	√dis + a > passa (irreg)	passa + ti		√dṛś							pass	ati pr	1869.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=passati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
passasati	pr					intrans		exhales; breathes out		√sas 1 a (to breath)	√sas + a > sasa	pa + sasa + ti	praśvasiti (inhale)	√śvas	DN 22.2	mahāsatipaṭṭhānasuttaṃ	so sato'va assasati sato'va <b>passasati</b>				passas	ati pr	173.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=passasati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pavisati	pr					trans	+acc	enters; goes (into)		√vis 1 a (to enter)	√vis + a > visa	pa + visa + ti	praviśati	√viś	SN 5.5	uppalavaṇṇāsuttaṃ	esā antaradhāyāmi,<br/>kucchiṃ vā <b>pavisāmi</b> te,<br/>pakhum'antarikāyam'pi,<br/>tiṭṭhantiṃ maṃ na dakkhasi.				pavis	ati pr	172.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pavisati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pātubhavati	pr	comp vb				intrans		appears; manifests; becomes evident; lit. becomes in front		√bhū 1 a (to be)	√bhū + a > bhava	pātu + bhava + ti	prādurbhavati	√bhū	DN 18.4	janavasabhasuttaṃ	yathā kho, mārisā, nimittāni dissanti, uḷāro āloko sañjāyati, obhāso <b>pātubhavati</b>, brahmā <b>pātubhavissati</b>				pātubhav	ati pr	131.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pātubhavati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pātubhavati	pr	comp vb				intrans	+loc	occurs (among); lit. becomes in front (in)		√bhū 1 a (to be)	√bhū + a > bhava	pātu + bhava + ti	prādurbhavati	√bhū							pātubhav	ati pr	131.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pātubhavati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pāpuṇāti	pr					trans	+acc	reaches; arrives (at); comes (to)		√ap 4 uṇā (to reach, attain)	√ap + uṇā > apuṇā	pa + apuṇā + ti	prāpnoti	√āp	MN 24	rathavinītasuttaṃ	atha kho, āvuso, rājā pasenadi kosalo sāvatthiyā nikkhamitvā antepuradvārā paṭhamaṃ rathavinītaṃ abhiruheyya, paṭhamena rathavinītena dutiyaṃ rathavinītaṃ <b>pāpuṇeyya</b>, paṭhamaṃ rathavinītaṃ vissajjeyya dutiyaṃ rathavinītaṃ abhiruheyya.				pāpuṇ	āti pr	128.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pāpuṇāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
pāpuṇāti	pr					trans	+acc	attains; experiences		√ap 4 uṇā (to reach, attain)	√ap + uṇā > apuṇā	pa + apuṇā + ti	prāpnoti	√āp	DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ,<br/>sarīrassa ca bhedanaṃ,<br/>garukaṃ vā'pi ābādhaṃ,<br/>cittakkhepañ'ca <b>pāpuṇe</b>.				pāpuṇ	āti pr	128.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pāpuṇāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
pāpuṇāti	pr					trans	+acc	(gram) becomes; changes into; lit. arrives		√ap 4 uṇā (to reach, attain)	√ap + uṇā > apuṇā	pa + apuṇā + ti	prāpnoti	√āp	kaccāyana	ākhyātakappa 515	te o e'icc'ete āva āy'ādese <b>pāpuṇanti</b> kārite. lāveti, nāyeti. yogavibhāgena aññasmim'pi ekārassa āy'ādeso hoti. gāyati, gāyanti.				pāpuṇ	āti pr	128.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pāpuṇāti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	āti-pr	
pivati	pr					trans	+acc	drinks; imbibes		√pā 1 a (to drink)	√pā + a > piva (irreg)	piva + ti	pibati	√pā	AN 9.35	gāvīupamāsuttaṃ	tassā evam'assa, yaṃnūn'āhaṃ agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca tiṇāni khādeyyaṃ, apītapubbāni ca pānīyāni <b>piveyyan</b>'ti.				piv	ati pr	135.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pivati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pucchati	pr					ditrans	+acc & +acc	asks; enquires; questions		√pucch 1 a (to ask, question)	√pucch + a > puccha	puccha + ti	pṛcchati	√prach	DN 16.36	mahāparinibbānasuttaṃ	siyā kho pana bhikkhave ekabhikkhussāpi kaṅkhā vā vimati vā buddhe vā dhamme vā saṅghe vā magge vā paṭipadāya vā <b>pucchatha</b> bhikkhave mā pacchā vippaṭisārino ahuvattha				pucch	ati pr	575.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pucchati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
pūjeti	pr					trans	+acc	worships; honours; respects		√pūj 8 *e (to honour, venerate)	√pūj + e > pūje	pūje + ti	pūjayati	√pūj	MIL 4.3.7	buddhapūjanapañho	bhante nāgasena, bhāsitam'p'etaṃ tathāgatena, abyāvaṭā tumhe, ānanda, hotha tathāgatassa sarīrapūjāyā'ti. puna ca bhaṇitaṃ,<br/><b>pūjetha</b> naṃ pūjaniyassa dhātuṃ,<br/>evaṃ karā saggamito gamissathā'ti.				pūj	eti pr	120.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pūjeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
pūjeti	pr					trans	+acc & +instr			√pūj 8 *e (to honour, venerate)	√pūj + e > pūje	pūje + ti	pūjayati	√pūj							pūj	eti pr	120.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pūjeti&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	eti-pr	
phusati	pr					trans	+acc	touches; contacts; feels; experiences		√phus 1 a (to touch)	√phus + a > phusa	phusa + ti	spṛśati	√spṛś	UD 14	sakkārasuttaṃ	gāme araññe sukhadukkhaphuṭṭho,<br/>n'ev'attato no parato dahetha,<br/><b>phusanti</b> phassā upadhiṃ paṭicca,<br/>nirūpadhiṃ kena phuseyyu phassā'ti.				phus	ati pr	134.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=phusati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
phusati	pr					trans	+acc	affects; befalls; harms; impacts; lit. touches		√phus 1 a (to touch)	√phus + a > phusa	phusa + ti	spṛśati	√spṛś	DHP 133	daṇḍavaggo	m'āvoca pharusaṃ kañci,<br/>vuttā paṭivadeyyu taṃ,<br/>dukkhā hi sārambhakathā,<br/>paṭidaṇḍā <b>phuseyyu</b> taṃ.				phus	ati pr	134.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=phusati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
phusati	pr					trans	+acc	(of meditation attainments or Nibbāna) experiences; reaches; attains; achieves; lit. touches		√phus 1 a (to touch)	√phus + a > phusa	phusa + ti	spṛśati	√spṛś	TH 262	tālapuṭattheragāthā	bhāvehi jhānāni ca indriyāni ca,<br/>balāni bojjh'aṅgasamādhibhāvanā,<br/>tisso ca vijjā <b>phusa</b> buddhasāsane,<br/>itissu maṃ citta pure niyuñjasi.				phus	ati pr	134.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=phusati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bandhati	pr					trans	+acc	binds; ties up; imprisons; confines		√bandh 1 a (to bind, tie)	√bandh + a > bandha	bandha + ti	badhnāti	√bandh	SN 35.247	chappāṇakasuttaṃ	seyyathā'pi, bhikkhave, puriso chappāṇake gahetvā nānāvisaye nānāgocare daḷhāya rajjuyā <b>bandheyya</b>.				bandh	ati pr	130.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bandhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
bandhati	pr					trans	+acc	prepares; readies; equips; sets up; lit. binds		√bandh 1 a (to bind, tie)	√bandh + a > bandha	bandha + ti	badhnāti	√bandh	AN 3.103	nimittasuttaṃ	seyyathāpi, bhikkhave, suvaṇṇakāro vā suvaṇṇakār'antevāsī vā ukkaṃ <b>bandheyya</b>, ukkaṃ bandhitvā ukkāmukhaṃ ālimpeyya, ukkāmukhaṃ ālimpetvā saṇḍāsena jātarūpaṃ gahetvā ukkāmukhe pakkhipeyya				bandh	ati pr	130.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bandhati&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	ati-pr	
