Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
āgama	masc		āgacchati					scripture; religious text; canon		√gam 1 a (to go)		ā + √gam + a	āgama	√gam	AN 10.44	kusinārasuttaṃ	tassa bhavanti vattāro, iṅgha tāva āyasmā <b>āgamaṃ</b> pariyāpuṇassū'ti, iti'ssa bhavanti vattāro.				āgam	a masc	117.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āgama&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āgama	masc		āgacchati					occurrence; outcome; result; lit. arrival		√gam 1 a (to go)		ā + √gam + a	āgama	√gam	MN 60	apaṇṇakasuttaṃ	khurapariyantena ce'pi cakkena yo imissā pathaviyā pāṇe ekaṃ maṃsakhalaṃ ekaṃ maṃsapuñjaṃ kareyya, n'atthi tatonidānaṃ pāpaṃ, n'atthi pāpassa <b>āgamo</b>.				āgam	a masc	117.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āgama&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āgama	masc		āgacchati					(gram) insertion; inserted consonant; augment; lit. arrival		√gam 1 a (to go)		ā + √gam + a	āgama	√gam	kaccāyana	samāsakappa 317	tesaṃgahaṇena samāsataddhit'ākhyātakitakānaṃ vibhattipaccayapad'akkhar'<b>āgamā</b> ca lopā honti. vāsiṭṭho, venateyyo				āgam	a masc	117.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āgama&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āgama	masc		āgacchati					; lit. arrival		√gam 1 a (to go)		ā + √gam + a	āgama	√gam							āgam	a masc	117.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āgama&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ādīnava	masc		ādīna				+gen or +loc	danger (in); problem (in)		√dī 3 ya (to be afflicted)		ā + √dī + na + vant + a<br/>ādīnavant + a	ādīnava	√dī	MN 47	vīmaṃsakasuttaṃ	na tāva, bhikkhave, bhikkhuno idh'ekacce <b>ādīnavā</b> saṃvijjanti yāva na ñatt'ajjhāpanno hoti yasappatto. yato ca kho, bhikkhave, bhikkhu ñatt'ajjhāpanno hoti yasappatto, ath'assa idh'ekacce <b>ādīnavā</b> saṃvijjanti.				ādīnav	a masc	642.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ādīnava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ādīnava	masc		ādīna				+gen or +loc	disadvantage (of); drawback (of); unsatisfactoriness (of); inadequacy (of)		√dī 3 ya (to be afflicted)		ā + √dī + na + vant + a<br/>ādīnavant + a	ādīnava	√dī	SN 22.109	sotāpannasuttaṃ	yato kho, bhikkhave, ariyasāvako imesaṃ pañcannaṃ upādānakkhandhānaṃ samudayañ'ca atthaṅ'gamañ'ca assādañ'ca <b>ādīnavañ</b>'ca nissaraṇañ'ca yathābhūtaṃ pajānāti				ādīnav	a masc	642.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ādīnava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ānanda	masc	abstr	ānandati					happiness; joy		√nand 1 a (to delight, enjoy)		ā + √nand + a	ānanda	√nand	DHP 146	jarāvaggo	ko nu hāso kim'<b>ānando</b>,<br/>niccaṃ pajjalite sati,<br/>andhakārena onaddhā,<br/>padīpaṃ na gavesatha.				ānand	a masc	3447.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ānanda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ānanda	masc		ānandati					name of the Buddha's attendant; great disciple of the Buddha; foremost disciple in great learning, remembrance, conduct, resoluteness and service; lit. happiness		√nand 1 a (to delight, enjoy)		ā + √nand + a	ānanda	√nand	AN 9.37	ānandasuttaṃ	yāyaṃ, bhante <b>ānanda</b>, samādhi na c'ābhinato na c'āpanato na ca sasaṅkhāraniggayhavāritagato, vimuttattā ṭhito, ṭhitattā santusito, santusitattā no paritassati. ayaṃ, bhante <b>ānanda</b>, samādhi kiṃphalo vutto bhagavatā'ti?				ānand	a masc	3447.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ānanda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ānisaṃsa	masc		ā ni √saṃs				+loc	profit (in); benefit (in); advantage (of); good result (of)		√saṃs 1 a (to proclaim, praise)		ā + ni + √saṃs + a	anuśaṃsa (bsk)	√śaṃs √śaṅs	SNP 41	duṭṭhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 3	pakappitā saṅkhatā yassa dhammā,<br/>purakkhatā santi avīvadātā,<br/>yad'attani passati <b>ānisaṃsaṃ</b>,<br/>taṃ nissito kuppapaṭicca santiṃ.				ānisaṃs	a masc	172.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ānisaṃsa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ābādha	masc	abstr	ā √bādh					disease; sickness; illness; affliction		√bādh 1 a (to press, oppress)		ā + √bādh + a	ābādha	√bādh	DN 2.19	sāmaññaphalasuttaṃ	so aparena samayena tamhā <b>ābādhā</b> mucceyya				ābādh	a masc	200.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ābādha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āraññika	masc	agent	arañña					forest monk		√ar 1 a (to move, attain)		√ar > ār + aṇa + ya + *ika<br/>arañña + *ika	āraṇyaka	√ṛ	AN 5.114	andhakavindasuttaṃ	etha tumhe, āvuso, <b>āraññikā</b> hotha, araññavanapatthāni pantāni sen'āsanāni paṭisevathā'ti, iti kāyavūpakāse samādapetabbā nivesetabbā patiṭṭhāpetabbā				āraññik	a masc	184.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āraññika&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ārāma	masc		āramati							√ram 1 a (to delight, please)		ā + √ram > rām + *a	ārāma	√ram							ārām	a masc	745.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ārāma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ārāma	masc		āramati					park; parkland; nature reserve		√ram 1 a (to delight, please)		ā + √ram > rām + *a	ārāma	√ram	SN 12.65	nagarasuttaṃ	tam'anugacchanto passeyya purāṇaṃ nagaraṃ purāṇaṃ rājadhāniṃ pubbakehi manussehi ajjhāvuṭṭhaṃ <b>ārāma</b>sampannaṃ vanasampannaṃ pokkharaṇīsampannaṃ uddhāpavantaṃ ramaṇīyaṃ.				ārām	a masc	745.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ārāma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ārāma	masc		āramati					monastery		√ram 1 a (to delight, please)		ā + √ram > rām + *a	ārāma	√ram	AN 3.30	avakujjasuttaṃ	idha, bhikkhave, ekacco puggalo <b>ārāmaṃ</b> gantā hoti abhikkhaṇaṃ bhikkhūnaṃ santike dhammassavanāya				ārām	a masc	745.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ārāma&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āloka	masc		āloketi					light; brightness; clarity		√lok 8 *e (to look)		ā + √lok + a	āloka	√lok	SN 46.55	saṅgāravasuttaṃ	seyyathā'pi, brāhmaṇa, udapatto accho vippasanno anāvilo <b>āloke</b> nikkhitto. tattha cakkhumā puriso sakaṃ mukhanimittaṃ paccavekkhamāno yathābhūtaṃ jāneyya passeyya.				ālok	a masc	109.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āloka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āsava	masc		āsavati					discharge from a sore; suppuration from a wound		√su 1 a (to flow)		ā + √su > sav + *a	āsrava	√sru	AN 3.27	jigucchitabbasuttaṃ	seyyathā'pi, bhikkhave, duṭṭh'āruko kaṭṭhena vā kaṭhalāya vā ghaṭṭito bhiyyosomattāya <b>āsavaṃ</b> deti.				āsav	a masc	959.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āsava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āsava	masc		āsavati					discharge; suppuration; outflow; effluent		√su 1 a (to flow)		ā + √su > sav + *a	āsrava	√sru	DHP 226	kodhavaggo	sadā jāgaramānānaṃ,<br/>ahoratt'ānusikkhinaṃ,<br/>nibbānaṃ adhimuttānaṃ,<br/>atthaṃ gacchanti <b>āsavā</b>.				āsav	a masc	959.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āsava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āsava	masc		āsavati					extract; liquor; spirit		√su 1 a (to flow)		ā + √su > sav + *a	āsava	√sru	VIN 2.5.6.1	surāpānasikkhāpadaṃ	merayo nāma pupph'<b>āsavo</b> phal'<b>āsavo</b> madhv'<b>āsavo</b> guḷ'<b>āsavo</b> sambhārasaṃyutto.				āsav	a masc	959.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āsava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āhāra	masc		āharati				+dat	food (for); fuel (for); sustenance (for); nutriment (for); (comm) condition		√har 1 a (to take, seize)		ā + √har > hār + *a	āhāra	√hṛ	MN 9	sammādiṭṭhisuttaṃ	yato kho, āvuso, ariyasāvako <b>āhārañ</b>'ca pajānāti				āhār	a masc	260.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āhāra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
āhāra	masc																				āhār	a masc	260.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āhāra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uddesa	masc		uddisati					proposition; synopsis; statement in brief; summary; introduction; lit. pointing up		√dis 1 a (to point out, explain)		ud + √dis > des + *a	uddeśa	√diś	MN 138	uddesavibhaṅgasuttaṃ	yaṃ kho no, āvuso, bhagavā saṃkhittena <b>uddesaṃ</b> uddisitvā vitthārena atthaṃ avibhajitvā uṭṭhāy'āsanā vihāraṃ paviṭṭho				uddes	a masc	222.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddesa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uddesa	masc		uddisati					recitation; chanting; lit. pointing up		√dis 1 a (to point out, explain)		ud + √dis > des + *a	uddeśa	√diś	AN 3.89	tatiyasikkhāsuttaṃ	sādhikam'idaṃ, bhikkhave, diyaḍḍhasikkhāpadasataṃ anvaddhamāsaṃ <b>uddesaṃ</b> āgacchati yattha attakāmā kulaputtā sikkhanti.				uddes	a masc	222.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddesa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uddesa	masc		uddisati					indication; expression; characteristic; description; identification; lit. pointing up		√dis 1 a (to point out, explain)		ud + √dis > des + *a	uddeśa	√diś	DN 15.1	mahānidānasuttaṃ, paṭiccasamuppādo	yehi, ānanda, ākārehi yehi liṅgehi yehi nimittehi yehi <b>uddesehi</b> nāmakāyassa paññatti hoti, tesu ākāresu tesu liṅgesu tesu nimittesu tesu <b>uddesesu</b> asati api nu kho rūpakāye adhivacanasamphasso paññāyethā'ti? no h'etaṃ, bhante.				uddes	a masc	222.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddesa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uddesa	masc		uddisati					rules; precepts; Pātimokkha; lit. pointing up		√dis 1 a (to point out, explain)		ud + √dis > des + *a	uddeśa	√diś	VIN PAT SA 12	dubbacasikkhāpadaṃ	bhikkhu pan'eva dubbacajātiko hoti <b>uddesa</b>pariyāpannesu sikkhāpadesu bhikkhūhi sahadhammikaṃ vuccamāno attānaṃ avacanīyaṃ karoti				uddes	a masc	222.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddesa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uddesa	masc		uddisati					teaching; instruction; lit. pointing up		√dis 1 a (to point out, explain)		ud + √dis > des + *a	uddeśa	√diś	DN 25	udumbarikasuttaṃ	siyā kho pana te, nigrodha, evam'assa, <b>uddesā</b> no cāvetu'kāmo samaṇo gotamo evam'āhā'ti. na kho pan'etaṃ, nigrodha, evaṃ daṭṭhabbaṃ. yo eva vo <b>uddeso</b> so eva vo <b>uddeso</b> hotu.				uddes	a masc	222.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddesa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uddesa	masc																				uddes	a masc	222.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddesa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
upakkilesa	masc		upakkilissati					impurity; imperfection; blemish; corruption		√kilis 3 ya (to be dirty, be molested)		upa + √kilis > kiles + *a	upakleśa	√kliś	AN 5.23	upakkilesasuttaṃ	pañc'ime, bhikkhave, jātarūpassa <b>upakkilesā</b>, yehi <b>upakkilesehi</b> upakkiliṭṭhaṃ jātarūpaṃ na c'eva mudu hoti na ca kammaniyaṃ na ca pabhassaraṃ pabhaṅgu ca na ca sammā upeti kammāya.				upakkiles	a masc	269.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upakkilesa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
upasama	masc	abstr	upasammati				+gen	calmness (of); tranquillisation (of); stillness (of); peace (of)		√sam 3 ya (to be calm, tired)		upa + √sam + a	upaśama	√śam	MN 140	dhātuvibhaṅgasuttaṃ	tasmā evaṃ samannāgato bhikkhu iminā paramena upasam'ādhiṭṭhānena samannāgato hoti. eso hi, bhikkhu, paramo ariyo <b>upasamo</b> yad'idaṃ, rāgadosamohānaṃ <b>upasamo</b>.				upasam	a masc	134.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upasama&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
upasampanna	masc	pp	upasampajjati					higher ordained monk		√pad 3 ya (to go, step)		upa + saṃ + √pad + na	upasaṃpanna	√pad	VIN 2.5.2.3	ujjhāpanakasikkhāpadaṃ	ujjhāpanakaṃ nāma <b>upasampannaṃ</b> saṅghena sammataṃ sen'āsanapaññāpakaṃ vā bhatt'uddesakaṃ vā yāgubhājakaṃ vā phalabhājakaṃ vā khajjabhājakaṃ vā appamattakavissajjakaṃ vā avaṇṇaṃ kattu'kāmo				upasampann	a masc	338.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upasampanna&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
upāsaka	masc	agent	upāsati					lay disciple; lay devotee; lit. who sits near		√ās 1 a (to sit)		upa + √ās + aka	upāsaka	√ās	AN 5.177	vaṇijjāsuttaṃ	pañc'imā, bhikkhave, vaṇijjā <b>upāsakena</b> akaraṇīyā. katamā pañca? satthavaṇijjā, sattavaṇijjā, maṃsavaṇijjā, majjavaṇijjā, visavaṇijjā.				upāsak	a masc	632.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upāsaka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uposatha	masc		upavasa					full moon or new moon observance day		√vas 1 a (to live)		upa + √vas + a + tha<br/>up<b>ava</b>sa > up<b>o</b>sa + tha	upavasatha	√vas	VIN PAT NID	nidānuddeso	suṇātu me bhante saṅgho? ajj'<b>uposatho</b> pannaraso, yadi saṅghassa pattakallaṃ, saṅgho <b>uposathaṃ</b> kareyya, pātimokkhaṃ uddiseyya.				uposath	a masc	152.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uposatha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uposatha	masc		upavasa					observance day ceremony		√vas 1 a (to live)		upa + √vas + a + tha<br/>up<b>ava</b>sa > up<b>o</b>sa + tha	upavasatha	√vas	UD 45	uposathasuttaṃ	atha kho bhagavā bhikkhū āmantesi, na dān'āhaṃ, bhikkhave, ito paraṃ <b>uposathaṃ</b> karissāmi, pātimokkhaṃ uddisissāmi				uposath	a masc	152.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uposatha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uposatha	masc		upavasa					name of a king Mahāsudassana's royal elephant; lit. observance		√vas 1 a (to live)		upa + √vas + a + tha<br/>up<b>ava</b>sa > up<b>o</b>sa + tha	upavasatha	√vas	SN 22.96	gomayapiṇḍasuttaṃ	tassa mayhaṃ, bhikkhu, rañño sato khattiyassa muddh'āvasittassa caturāsītināgasahassāni ahesuṃ sovaṇṇ'ālaṅkārāni sovaṇṇaddhajāni hemajālapaṭicchannāni <b>uposatha</b>nāgarājappamukhāni.				uposath	a masc	152.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uposatha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uppāda	masc		uppajjati				+gen	arising (of); appearing (of); coming into being (of)		√pad 3 ya (to go, step)		ud + √pad > pād + *a	utpāda	√pad	DHP 182	buddhavaggo	kiccho manussapaṭilābho,<br/>kicchaṃ maccāna jīvitaṃ,<br/>kicchaṃ saddhammassavanaṃ,<br/>kiccho buddhānam'<b>uppādo</b>.				uppād	a masc	311.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uppāda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
uppāda	masc		uppatati					sudden events; comets; meteors; disasters		√pat 1 a (to fall)		ud + √pat > pad > pād + *a	utpāda	√pat	MIL 4.3.7	buddhapūjanapañho	yathā vā pana, mahārāja, brāhmaṇamāṇavakānaṃ ... bhūmikampaṃ disādāhaṃ bhumm'antalikkhaṃ jotisaṃ lok'āyatikaṃ sācakkaṃ migacakkaṃ antaracakkaṃ missak'<b>uppādaṃ</b> sakuṇarutaravitaṃ sikkhā karaṇīyā				uppād	a masc	311.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uppāda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
ummattaka	masc		ummatta					madman; crazy; lunatic; loony; nut-job		√mad 3 ya (to be mad, intoxicated)		ud + √mad + ta + ka<br/>ummatta + ka	unmattaka	√mad	TH 262	tālapuṭattheragāthā	nanu dubbhissasi maṃ punappunaṃ,<br/>muhuṃ muhuṃ cāraṇikaṃ'va dassayaṃ,<br/><b>ummattaken</b>'eva mayā palobhasi,<br/>kiñcā'pi te citta virādhitaṃ mayā.				ummattak	a masc	191.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ummattaka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
kaccāna	masc	patr	kati					family name; lit. descendant of Kati				kati > katy > kacc + yāna	kātyāyana		SN 44.9	kutūhalasālāsuttaṃ	ayam'pi kho pakudho <b>kaccāno</b> saṅghī c'eva gaṇī ca gaṇ'ācariyo ca ñāto yasassī titthakaro sādhusammato bahujanassa.				kaccān	a masc	182.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kaccāna&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
kassapa	masc	patr						name of the 1st previous Buddha; lit. descendant of Kassapa					kāśyapa		SN 1.50	ghaṭīkārasuttaṃ	kumbhakāro pure āsiṃ,<br/>vekaḷiṅge ghaṭīkaro,<br/>mātāpettibharo āsiṃ,<br/><b>kassapassa</b> upāsako.				kassap	a masc	566.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kassapa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
