sentence	count
tassa kukkucca ahosi pe āpatti tvaṃ	76
mama esohamasmi eso me attāti no	76
ahosi pe āpatti tvaṃ bhikkhu āpanna	76
uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka	76
atha kho bhagavā etasmiṃ nidāna etasmiṃ	76
uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ	76
kho bhagavā etasmiṃ nidāne etasmiṃ pakaraṇe	76
atha kho bhagavā etasmiṃ nidāne etasmiṃ	76
aniccaṃ vāti aniccaṃ bhante yaṃ panāniccaṃ	76
attamanā te bhikkhū bhagavato bhāsitaṃ abhinandunti	76
ahosi pe āpattiṃ tvaṃ bhikkhu āpanno	76
mama esohamasmi eso me attāti no	76
tassa kukkuccaṃ ahosi pe āpattiṃ tvaṃ	76
kukkuccaṃ ahosi pe āpattiṃ tvaṃ bhikkhu	76
iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ	76
eso me attāti no hetaṃ bhante	75
so evaṃ samāhita citta parisuddha pariyodāta	75
abhivādetvā ekamantaṃ nisīdiṃsu ekamantaṃ nisinnā kho	75
sampajāno satimā vineyya loke abhijjhādomanassaṃ vedanāsu	75
eso me attāti no hetaṃ bhante	75
so evaṃ samāhite citte parisuddhe pariyodāte	75
kho bhikkhave appaka te sattā ye	74
tadanuttaraṃ brahmacariyapariyosāna diṭṭheva dhamma sayaṃ abhiññā	74
esohamasmi eso me attāti no hetaṃ	74
kallaṃ nu taṃ samanupassituṃ etaṃ mama	74
samanupassituṃ etaṃ mama esohamasmi eso me	74
brahmacariyapariyosāna diṭṭheva dhamma sayaṃ abhiññā sacchikatvā	74
nu taṃ samanupassituṃ etaṃ mama esohamasmi	74
yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhamma kallaṃ nu	74
taṃ samanupassituṃ etaṃ mama esohamasmi eso	74
dukkhaṃ vipariṇāmadhamma kallaṃ nu taṃ samanupassituṃ	74
vipariṇāmadhamma kallaṃ nu taṃ samanupassituṃ etaṃ	74
panāniccaṃ dukkhaṃ vipariṇāmadhamma kallaṃ nu taṃ	74
brahmacariyapariyosānaṃ diṭṭheva dhamme sayaṃ abhiññā sacchikatvā	74
vipariṇāmadhammaṃ kallaṃ nu taṃ samanupassituṃ etaṃ	74
yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhammaṃ kallaṃ nu	74
kho bhikkhave appakā te sattā ye	74
panāniccaṃ dukkhaṃ vipariṇāmadhammaṃ kallaṃ nu taṃ	74
taṃ samanupassituṃ etaṃ mama esohamasmi eso	74
tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva dhamme sayaṃ abhiññā	74
esohamasmi eso me attāti no hetaṃ	74
dukkhaṃ vipariṇāmadhammaṃ kallaṃ nu taṃ samanupassituṃ	74
nu taṃ samanupassituṃ etaṃ mama esohamasmi	74
kallaṃ nu taṃ samanupassituṃ etaṃ mama	74
samanupassituṃ etaṃ mama esohamasmi eso me	74
kulaputta sammadeva agāra anagāriyaṃ pabbajanti tadanuttaraṃ	73
bhāsissāmīti evaṃ bhanteti kho te bhikkhū	73
sammadeva agāra anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosāna	73
kho te bhikkhū bhagavato paccassosi bhagavā	73
iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa anussarati	73
pabbajanti tadanuttaraṃ brahmacariyapariyosāna diṭṭheva dhamma sayaṃ	73
suṇāti sādhukaṃ manasi karoti bhāsissāmīti evaṃ	73
bhāsissāmīti evaṃ bhanteti kho te bhikkhū	73
sammadeva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ	73
suṇātha sādhukaṃ manasi karotha bhāsissāmīti evaṃ	73
kulaputtā sammadeva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ	73
paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati	73
paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjanti	73
pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva dhamme sayaṃ	73
kho te bhikkhū bhagavato paccassosuṃ bhagavā	73
bhante yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhamma kallaṃ	72
sāvatthī viharati jetavana anāthapiṇḍika ārāma tatra	72
bhagavā pe satthā devamanussā buddha bhagavāti	72
anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosāna diṭṭheva dhamma	72
so bhagavā pe satthā devamanussā buddha	72
agāra anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosāna diṭṭheva	72
viharati jetavana anāthapiṇḍika ārāma tatra kho	72
itipi so bhagavā pe satthā devamanussā	72
anekavihita pubbenivāsa anussarati seyyathidaṃ ekampi jāti	72
sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme tatra	72
itipi so bhagavā pe satthā devamanussānaṃ	72
bhagavā pe satthā devamanussānaṃ buddho bhagavāti	72
anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva dhamme	72
viharati jetavane anāthapiṇḍikassa ārāme tatra kho	72
bhante yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhammaṃ kallaṃ	72
so bhagavā pe satthā devamanussānaṃ buddho	72
agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva	72
dutiyaṃ tathā tatiyaṃ tathā catutthaṃ iti	71
dibba cakkhu visuddha atikkantamānusaka satta passati	71
paṇīta suvaṇṇa dubbaṇṇa sugata duggata yathākammūpaga	71
suvaṇṇa dubbaṇṇa sugata duggata yathākammūpaga satta	71
suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage satte	71
paṇīte suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage	71
dutiyaṃ tathā tatiyaṃ tathā catutthaṃ iti	71
tatiyaṃ tathā catutthaṃ iti uddhamadho tiriyaṃ	70
catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattata	70
hoti khīṇa jāti vusita brahmacariyaṃ kata	70
tathā tatiyaṃ tathā catutthaṃ iti uddhamadho	70
tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi	70
dhammānupassī viharati ātāpī sampajāno satimā vineyya	70
netaṃ moghapurisā appasannānaṃ vā pasādāya pe	70
hoti khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ	70
dhammesu dhammānupassī viharati ātāpī sampajāno satimā	70
tathā tatiyaṃ tathā catutthaṃ iti uddhamadho	70
tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi	70
tatiyaṃ tathā catutthaṃ iti uddhamadho tiriyaṃ	70
catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattatāya	70
buddha bhagavā pe kathañhi nāma tumhe	69
itipi so bhagavā arahaṃ sammāsambuddha vijjācaraṇasampanna	69
cakkhu visuddha atikkantamānusaka satta passati cavamāna	69
bhavaṃ gotama dhāretu ajjatagge pāṇupeta saraṇa	69
sukha ca pahāna dukkha ca pahāna	69
buddho bhagavā pe kathañhi nāma tumhe	69
sukhassa ca pahānā dukkhassa ca pahānā	69
vivekajaṃ pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati	69
vāti aniccaṃ bhante yaṃ panāniccaṃ dukkhaṃ	69
kāyānupassī viharati ātāpī sampajāno satimā vineyya	69
aniccaṃ bhante yaṃ panāniccaṃ dukkhaṃ vā	69
itipi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno	69
nisīdiṃsu ekamantaṃ nisinnā kho te bhikkhū	69
kāye kāyānupassī viharati ātāpī sampajāno satimā	69
evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta	68
sikkhāpada paññatta hoti tena kho pana	68
atha kho bhagavā pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya	68
evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so	68
pubbenivāsa anussarati seyyathidaṃ ekampi jāti dvepi	68
pācittiyanti yo panāti yo yādisa pe	68
anussarati seyyathidaṃ ekampi jāti dvepi jātiyo	68
bhagavā arahaṃ sammāsambuddha vijjācaraṇasampanna sugata lokavidū	68
bhagavā pe kathañhi nāma tumhe moghapurisa	68
evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta	68
visuddha atikkantamānusaka satta passati cavamāna upapajjamāna	68
evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato	68
paññatta hoti tena kho pana samaya	68
so bhagavā arahaṃ sammāsambuddha vijjācaraṇasampanna sugata	68
yassatthāya kulaputta sammadeva agāra anagāriyaṃ pabbajanti	68
atha kho bhagavā pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya	68
evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so	68
evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto	68
evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato	68
sikkhāpadaṃ paññattaṃ hoti tena kho pana	68
so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato	68
ujjhāyanti khiyyanti vipācenti kathañhi nāma bhikkhuniyo	68
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṃ pabbajanti	68
paññattaṃ hoti tena kho pana samayena	68
bhagavā pe kathañhi nāma tumhe moghapurisā	68
bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū	68
pācittiyanti yo panāti yo yādiso pe	68
loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya	68
evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto	68
vitakkavicārā vūpasama ajjhattaṃ sampasādana cetaso ekodibhāva	67
satta passati cavamāna upapajjamāna hīna paṇīta	67
ajjhattaṃ sampasādana cetaso ekodibhāva avitakka avicāra	67
nu kho bhante hetu ko paccaya	67
nicca vā anicca vāti anicca bhante	67
āpanna pārājikanti tena kho pana samaya	67
passati cavamāna upapajjamāna hīna paṇīta suvaṇṇa	67
vūpasama ajjhattaṃ sampasādana cetaso ekodibhāva avitakka	67
ko nu kho bhante hetu ko	67
ko nu kho bhante hetu ko	67
nu kho bhante hetu ko paccayo	67
vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ	67
ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ	67
vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ	67
ekodibhāva avitakka avicāra samādhija pītisukha dutiyaṃ	66
atikkantamānusaka satta passati cavamāna upapajjamāna hīna	66
ñāṇa hoti khīṇa jāti vusita brahmacariyaṃ	66
cetaso ekodibhāva avitakka avicāra samādhija pītisukha	66
eka samaya bhagavā rājagaha viharati veḷuvana	66
samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa	66
manasi karoti bhāsissāmīti evaṃ bhanteti kho	66
sampasādana cetaso ekodibhāva avitakka avicāra samādhija	66
avitakka avicāra samādhija pītisukha dutiyaṃ jhāna	66
maraṇa soka parideva dukkha domanassa upāyāsa	66
jarāya maraṇa soka parideva dukkha domanassa	66
jātiyā jarāya maraṇa soka parideva dukkha	66
niṭṭhita tena samaya buddha bhagavā sāvatthī	66
sādhukaṃ manasi karoti bhāsissāmīti evaṃ bhanteti	66
vimutta vimuttamiti ñāṇa hoti khīṇa jāti	66
vimuttamiti ñāṇa hoti khīṇa jāti vusita	66
pe dhamma dhammānupassī viharati ātāpī sampajāna	66
āpatti thullaccayassāti tena kho pana samaya	66
sādhukaṃ manasi karotha bhāsissāmīti evaṃ bhanteti	66
ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ	66
ñāṇaṃ hoti khīṇā jāti vusitaṃ brahmacariyaṃ	66
cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ	66
sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ	66
maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi	66
pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ	66
bhagavantaṃ abhivādetvā ekamantaṃ nisīdiṃsu ekamantaṃ nisinnā	66
niṭṭhitaṃ tena samayena buddho bhagavā sāvatthiyaṃ	66
manasi karotha bhāsissāmīti evaṃ bhanteti kho	66
vimuttamiti ñāṇaṃ hoti khīṇā jāti vusitaṃ	66
jarāya maraṇena sokehi paridevehi dukkhehi domanassehi	66
ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane	66
āpatti thullaccayassāti tena kho pana samayena	66
ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ	66
samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe	66
jātiyā jarāya maraṇena sokehi paridevehi dukkhehi	66
majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ	66
vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā jāti	66
avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ	66
taṃ netaṃ mama nesohamasmi na meso	65
ca pahāna dukkha ca pahāna pubbeva	65
jetavana anāthapiṇḍika ārāma tatra kho bhagavā	65
pahāna dukkha ca pahāna pubbeva somanassadomanassa	65
bhikkhu kāye kāyānupassī viharati ātāpī sampajāna	65
manosamphassapaccayā uppajjati vedayita sukhaṃ vā dukkhaṃ	65
nisīdi ekamantaṃ nisinna kho āyasmā ānanda	65
karoti bhāsissāmīti evaṃ bhanteti kho te	65
vimuccati vimutta vimuttamiti ñāṇa hoti khīṇa	65
dukkha ca pahāna pubbeva somanassadomanassa atthaṅgama	65
karotha bhāsissāmīti evaṃ bhanteti kho te	65
dukkhassa ca pahānā pubbeva somanassadomanassānaṃ atthaṅgamā	65
vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā	65
manosamphassapaccayā uppajjati vedayitaṃ sukhaṃ vā dukkhaṃ	65
ca pahānā dukkhassa ca pahānā pubbeva	65
taṃ netaṃ mama nesohamasmi na meso	65
jetavane anāthapiṇḍikassa ārāme tatra kho bhagavā	65
pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṃ	65
aṭṭhaṅgika maggaṃ bhāventa ariya aṭṭhaṅgika maggaṃ	64
pharitvā viharati tathā dutiyaṃ tathā tatiyaṃ	64
viharati tathā dutiyaṃ tathā tatiyaṃ tathā	64
evañcidaṃ bhagavatā bhikkhu sikkhāpada paññatta hoti	64
maggaṃ bhāventa ariya aṭṭhaṅgika maggaṃ bahulīkaronta	64
disaṃ pharitvā viharati tathā dutiyaṃ tathā	64
eka disaṃ pharitvā viharati tathā dutiyaṃ	64
anāthapiṇḍika ārāma tatra kho bhagavā bhikkhū	64
cetasā eka disaṃ pharitvā viharati tathā	64
ariya aṭṭhaṅgika maggaṃ bhāventa ariya aṭṭhaṅgika	64
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ	64
maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaronto	64
anāthapiṇḍikassa ārāme tatra kho bhagavā bhikkhū	64
sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya	64
moghapurisā appasannānaṃ vā pasādāya pe evañca	64
aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ maggaṃ	64
evañcidaṃ bhagavatā bhikkhūnaṃ sikkhāpadaṃ paññattaṃ hoti	64
ca pahāna pubbeva somanassadomanassa atthaṅgama adukkhamasukha	63
ārāma tatra kho bhagavā bhikkhū āmantesi	63
somanassadomanassa atthaṅgama adukkhamasukha upekkhāsatipārisuddhi catutthaṃ jhāna	63
pe neva hoti na na hoti	63
pahāna pubbeva somanassadomanassa atthaṅgama adukkhamasukha upekkhāsatipārisuddhi	63
pubbeva somanassadomanassa atthaṅgama adukkhamasukha upekkhāsatipārisuddhi catutthaṃ	63
bhikkhu kāye kāyānupassī viharati ātāpī sampajāno	63
pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ	63
bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ saraṇaṃ	63
ārāme tatra kho bhagavā bhikkhū āmantesi	63
pe neva hoti na na hoti	63
ca pahānā pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ	63
somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ	63
pahānā pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ	63
vivarati mūḷha vā maggaṃ ācikkhati andhakāra	62
ukkujjeyya paṭicchanna vā vivarati mūḷha vā	62
paṭicchanna vā vivarati mūḷha vā maggaṃ	62
andhakāra vā telapajjota dhāreti cakkhumant rūpa	62
me sutaṃ eka samaya bhagavā rājagaha	62
ekamantaṃ nisinna kho te bhikkhū bhagavant	62
maggaṃ ācikkhati andhakāra vā telapajjota dhāreti	62
atthaṅgama adukkhamasukha upekkhāsatipārisuddhi catutthaṃ jhāna upasampajja	62
vā ukkujjeyya paṭicchanna vā vivarati mūḷha	62
nisinna kho te bhikkhū bhagavant etadavoca	62
mūḷha vā maggaṃ ācikkhati andhakāra vā	62
vā vivarati mūḷha vā maggaṃ ācikkhati	62
vā maggaṃ ācikkhati andhakāra vā telapajjota	62
vā telapajjota dhāreti cakkhumant rūpa dakkhantīti	62
sutaṃ eka samaya bhagavā rājagaha viharati	62
ācikkhati andhakāra vā telapajjota dhāreti cakkhumant	62
dubbaṇṇa sugata duggata yathākammūpaga satta pajānāti	62
andhakāre vā telapajjotaṃ dhāreyya cakkhumanto rūpāni	62
vā maggaṃ ācikkheyya andhakāre vā telapajjotaṃ	62
ukkujjeyya paṭicchannaṃ vā vivareyya mūḷhassa vā	62
paṭicchannaṃ vā vivareyya mūḷhassa vā maggaṃ	62
mūḷhassa vā maggaṃ ācikkheyya andhakāre vā	62
vā vivareyya mūḷhassa vā maggaṃ ācikkheyya	62
vivareyya mūḷhassa vā maggaṃ ācikkheyya andhakāre	62
vā telapajjotaṃ dhāreyya cakkhumanto rūpāni dakkhantīti	62
ācikkheyya andhakāre vā telapajjotaṃ dhāreyya cakkhumanto	62
vā ukkujjeyya paṭicchannaṃ vā vivareyya mūḷhassa	62
maggaṃ ācikkheyya andhakāre vā telapajjotaṃ dhāreyya	62
atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ upasampajja	62
upāsaka maṃ bhavaṃ gotama dhāretu ajjatagge	61
yampidaṃ manosamphassapaccayā uppajjati vedayita sukhaṃ vā	61
āpatti vācāya vācāya pācittiya upasampanna upasampanna	61
ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	61
evaṃ passaṃ pe nāpara itthattāyāti pajānātīti	61
maṃ bhavaṃ gotama dhāretu ajjatagge pāṇupeta	61
ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	61
pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ	61
evaṃ passaṃ pe nāparaṃ itthattāyāti pajānātīti	61
upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge	61
ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	61
yampidaṃ manosamphassapaccayā uppajjati vedayitaṃ sukhaṃ vā	61
ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	61
maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ	61
pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ	61
me sutaṃ ekaṃ samayaṃ bhagavā rājagahe	61
sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati	61
bhagavā pe kathañhi nāma bhikkhave bhikkhunī	60
hi keci bhikkhave samaṇa vā brāhmaṇa	60
saṃkhittena uddesa uddiṭṭha vitthārena atthaṃ avibhatta	60
ye hi keci bhikkhave samaṇa vā	60
bhagavatā saṃkhittena uddesa uddiṭṭha vitthārena atthaṃ	60
pe āpatti tvaṃ bhikkhu āpanna pārājikanti	60
saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa	60
ekamantaṃ nisinnā kho te bhikkhū bhagavantaṃ	60
nisinnā kho te bhikkhū bhagavantaṃ etadavocuṃ	60
hi keci bhikkhave samaṇā vā brāhmaṇā	60
vā aniccaṃ vāti aniccaṃ bhante pe	60
bhagavatā saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ	60
ye hi keci bhikkhave samaṇā vā	60
nisīdi ekamantaṃ nisinno kho āyasmā ānando	60
pe āpattiṃ tvaṃ bhikkhu āpanno pārājikanti	60
tvaṃ bhikkhu āpanna pārājikanti tena kho	59
pārājikanti tena kho pana samaya aññatara	59
thullaccayassāti tena kho pana samaya aññatara	59
bhikkhu āpanna pārājikanti tena kho pana	59
āpatti tvaṃ bhikkhu āpanna pārājikanti tena	59
āpanno pārājikanti tena kho pana samayena	59
bhikkhu āpanno pārājikanti tena kho pana	59
āpattiṃ tvaṃ bhikkhu āpanno pārājikanti tena	59
tvaṃ bhikkhu āpanno pārājikanti tena kho	59
vedanā pe citta pe dhamma dhammānupassī	58
nisinna kho āyasmā ānanda bhagavant etadavoca	58
bhikkhu ariya aṭṭhaṅgika maggaṃ bhāventa ariya	58
bhikkhave bhikkhu ariya aṭṭhaṅgika maggaṃ bhāventa	58
veḷuvana kalandakanivāpa tena kho pana samaya	58
ajjhattaṃ arūpasaññī eka bahiddhā rūpa passati	58
tena kho pana samaya aññatara bhikkhuno	58
khiyyanti vipācenti kathañhi nāma chabbaggiya bhikkhū	58
ekamantaṃ nisinna kho āyasmā ānanda bhagavant	58
rājagaha viharati veḷuvana kalandakanivāpa tena kho	58
anuttara purisadammasārathi satthā devamanussā buddha bhagavāti	58
viharati veḷuvana kalandakanivāpa tena kho pana	58
vā bāhā pasāreyya pasārita vā bāhā	58
bhagavatā bhikkhu sikkhāpada paññatta hoti tena	58
bhikkhu sikkhāpada paññatta hoti tena kho	58
telapajjota dhāreti cakkhumant rūpa dakkhantīti evamevaṃ	58
anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavāti	58
ajjhattaṃ arūpasaññī eko bahiddhā rūpāni passati	58
rājagahe viharati veḷuvane kalandakanivāpe tena kho	58
bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ	58
ekamantaṃ nisinno kho āyasmā ānando bhagavantaṃ	58
viharati veḷuvane kalandakanivāpe tena kho pana	58
nisinno kho āyasmā ānando bhagavantaṃ etadavoca	58
bhagavatā bhikkhūnaṃ sikkhāpadaṃ paññattaṃ hoti tena	58
vedanāsu pe citte pe dhammesu dhammānupassī	58
tena kho pana samayena aññatarassa bhikkhuno	58
vā bāhaṃ pasāreyya pasāritaṃ vā bāhaṃ	58
khiyyanti vipācenti kathañhi nāma chabbaggiyā bhikkhū	58
bhikkhūnaṃ sikkhāpadaṃ paññattaṃ hoti tena kho	58
