7 words	count
bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjanti	73
kho te bhikkhū bhagavato paccassosuṃ bhagavā etadavoca	73
bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme atha	73
pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva dhamme sayaṃ abhiññā	73
kulaputtā sammadeva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ	73
bhāsissāmīti evaṃ bhanteti kho te bhikkhū bhagavato	73
bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjati	73
dukkhaṃ bhante yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhamma kallaṃ	72
sammadeva agāra anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosāna diṭṭheva	72
so bhagavā pe satthā devamanussā buddha bhagavāti	72
anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosāna diṭṭheva dhamma sayaṃ	72
bhante yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhamma kallaṃ nu	72
itipi so bhagavā pe satthā devamanussā buddha	72
agāra anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosāna diṭṭheva dhamma	72
sāvatthī viharati jetavana anāthapiṇḍika ārāma tatra kho	72
agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva dhamme	72
bhante yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhammaṃ kallaṃ nu	72
anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva dhamme sayaṃ	72
sammadeva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭheva	72
dukkhaṃ bhante yaṃ panāniccaṃ dukkhaṃ vipariṇāmadhammaṃ kallaṃ	72
so bhagavā pe satthā devamanussānaṃ buddho bhagavāti	72
itipi so bhagavā pe satthā devamanussānaṃ buddho	72
sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme tatra kho	72
hīna paṇīta suvaṇṇa dubbaṇṇa sugata duggata yathākammūpaga	71
paṇīta suvaṇṇa dubbaṇṇa sugata duggata yathākammūpaga satta	71
tathā dutiyaṃ tathā tatiyaṃ tathā catutthaṃ iti	71
tathā dutiyaṃ tathā tatiyaṃ tathā catutthaṃ iti	71
paṇīte suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage satte	71
hīne paṇīte suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage	71
bhagavā sāvatthī viharati jetavana anāthapiṇḍika ārāma tatra	70
tatiyaṃ tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi	70
hoti khīṇa jāti vusita brahmacariyaṃ kata karaṇīya	70
dutiyaṃ tathā tatiyaṃ tathā catutthaṃ iti uddhamadho	70
catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant	70
tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattata	70
tathā tatiyaṃ tathā catutthaṃ iti uddhamadho tiriyaṃ	70
tathā tatiyaṃ tathā catutthaṃ iti uddhamadho tiriyaṃ	70
dutiyaṃ tathā tatiyaṃ tathā catutthaṃ iti uddhamadho	70
bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme tatra	70
hoti khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ	70
dhammānupassī viharati ātāpī sampajāno satimā vineyya loke	70
catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ	70
dhammesu dhammānupassī viharati ātāpī sampajāno satimā vineyya	70
tatiyaṃ tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi	70
tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattatāya	70
dibba cakkhu visuddha atikkantamānusaka satta passati cavamāna	69
vigarahi buddha bhagavā pe kathañhi nāma tumhe	69
evamidhekacca sattā kāya bheda paraṃ maraṇa sugatiṃ	69
kāyānupassī viharati ātāpī sampajāno satimā vineyya loke	69
ekamantaṃ nisīdiṃsu ekamantaṃ nisinnā kho te bhikkhū	69
evamidhekacce sattā kāyassa bhedā paraṃ maraṇā sugatiṃ	69
savicāraṃ vivekajaṃ pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati	69
aniccaṃ bhante yaṃ panāniccaṃ dukkhaṃ vā taṃ	69
vāti aniccaṃ bhante yaṃ panāniccaṃ dukkhaṃ vā	69
aniccaṃ vāti aniccaṃ bhante yaṃ panāniccaṃ dukkhaṃ	69
vigarahi buddho bhagavā pe kathañhi nāma tumhe	69
kāye kāyānupassī viharati ātāpī sampajāno satimā vineyya	69
cakkhu visuddha atikkantamānusaka satta passati cavamāna upapajjamāna	68
sikkhāpada paññatta hoti tena kho pana samaya	68
bhagavā arahaṃ sammāsambuddha vijjācaraṇasampanna sugata lokavidū anuttara	68
itipi so bhagavā arahaṃ sammāsambuddha vijjācaraṇasampanna sugata	68
evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta	68
evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato	68
pācittiyanti yo panāti yo yādisa pe bhikkhūti	68
evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so	68
buddha bhagavā pe kathañhi nāma tumhe moghapurisa	68
so bhagavā arahaṃ sammāsambuddha vijjācaraṇasampanna sugata lokavidū	68
pubbenivāsa anussarati seyyathidaṃ ekampi jāti dvepi jātiyo	68
yassatthāya kulaputta sammadeva agāra anagāriyaṃ pabbajanti tadanuttaraṃ	68
buddho bhagavā pe kathañhi nāma tumhe moghapurisā	68
evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato	68
pācittiyanti yo panāti yo yādiso pe bhikkhūti	68
itipi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato	68
bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro	68
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ	68
sikkhāpadaṃ paññattaṃ hoti tena kho pana samayena	68
so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū	68
evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto	68
evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so	68
satta passati cavamāna upapajjamāna hīna paṇīta suvaṇṇa	67
passati cavamāna upapajjamāna hīna paṇīta suvaṇṇa dubbaṇṇa	67
vūpasama ajjhattaṃ sampasādana cetaso ekodibhāva avitakka avicāra	67
ko nu kho bhante hetu ko paccaya	67
vitakkavicārā vūpasama ajjhattaṃ sampasādana cetaso ekodibhāva avitakka	67
vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ	67
ko nu kho bhante hetu ko paccayo	67
vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ	67
eka samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa	66
visuddha atikkantamānusaka satta passati cavamāna upapajjamāna hīna	66
atikkantamānusaka satta passati cavamāna upapajjamāna hīna paṇīta	66
suṇāti sādhukaṃ manasi karoti bhāsissāmīti evaṃ bhanteti	66
anekavihita pubbenivāsa anussarati seyyathidaṃ ekampi jāti dvepi	66
vimuttamiti ñāṇa hoti khīṇa jāti vusita brahmacariyaṃ	66
cetaso ekodibhāva avitakka avicāra samādhija pītisukha dutiyaṃ	66
vimutta vimuttamiti ñāṇa hoti khīṇa jāti vusita	66
pe dhamma dhammānupassī viharati ātāpī sampajāna satimant	66
ajjhattaṃ sampasādana cetaso ekodibhāva avitakka avicāra samādhija	66
jarāya maraṇa soka parideva dukkha domanassa upāyāsa	66
jātiyā jarāya maraṇa soka parideva dukkha domanassa	66
sampasādana cetaso ekodibhāva avitakka avicāra samādhija pītisukha	66
sādhukaṃ manasi karoti bhāsissāmīti evaṃ bhanteti kho	66
ñāṇa hoti khīṇa jāti vusita brahmacariyaṃ kata	66
ekodibhāva avitakka avicāra samādhija pītisukha dutiyaṃ jhāna	66
niṭṭhita tena samaya buddha bhagavā sāvatthī viharati	66
jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi	66
ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ	66
ñāṇaṃ hoti khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ	66
ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ	66
vimuttamiti ñāṇaṃ hoti khīṇā jāti vusitaṃ brahmacariyaṃ	66
ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ	66
majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ	66
bhagavantaṃ abhivādetvā ekamantaṃ nisīdiṃsu ekamantaṃ nisinnā kho	66
sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ	66
sādhukaṃ manasi karotha bhāsissāmīti evaṃ bhanteti kho	66
vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā jāti vusitaṃ	66
niṭṭhitaṃ tena samayena buddho bhagavā sāvatthiyaṃ viharati	66
jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi	66
suṇātha sādhukaṃ manasi karotha bhāsissāmīti evaṃ bhanteti	66
ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe	66
cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ	66
manasi karoti bhāsissāmīti evaṃ bhanteti kho te	65
vimuccati vimutta vimuttamiti ñāṇa hoti khīṇa jāti	65
ekamantaṃ nisīdi ekamantaṃ nisinna kho āyasmā ānanda	65
sukha ca pahāna dukkha ca pahāna pubbeva	65
bhikkhu kāye kāyānupassī viharati ātāpī sampajāna satimant	65
viharati jetavana anāthapiṇḍika ārāma tatra kho bhagavā	65
taṃ netaṃ mama nesohamasmi na meso attāti	65
manosamphassapaccayā uppajjati vedayita sukhaṃ vā dukkhaṃ vā	65
ca pahāna dukkha ca pahāna pubbeva somanassadomanassa	65
pahāna dukkha ca pahāna pubbeva somanassadomanassa atthaṅgama	65
upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ nisīdiṃsu ekamantaṃ nisinnā	65
pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṃ atthaṅgamā	65
taṃ netaṃ mama nesohamasmi na meso attāti	65
sukhassa ca pahānā dukkhassa ca pahānā pubbeva	65
manosamphassapaccayā uppajjati vedayitaṃ sukhaṃ vā dukkhaṃ vā	65
manasi karotha bhāsissāmīti evaṃ bhanteti kho te	65
viharati jetavane anāthapiṇḍikassa ārāme tatra kho bhagavā	65
ca pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṃ	65
vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā jāti	65
disaṃ pharitvā viharati tathā dutiyaṃ tathā tatiyaṃ	64
cetasā eka disaṃ pharitvā viharati tathā dutiyaṃ	64
karoti bhāsissāmīti evaṃ bhanteti kho te bhikkhū	64
eka disaṃ pharitvā viharati tathā dutiyaṃ tathā	64
jetavana anāthapiṇḍika ārāma tatra kho bhagavā bhikkhū	64
aṭṭhaṅgika maggaṃ bhāventa ariya aṭṭhaṅgika maggaṃ bahulīkaronta	64
viharati tathā dutiyaṃ tathā tatiyaṃ tathā catutthaṃ	64
ariya aṭṭhaṅgika maggaṃ bhāventa ariya aṭṭhaṅgika maggaṃ	64
pharitvā viharati tathā dutiyaṃ tathā tatiyaṃ tathā	64
karotha bhāsissāmīti evaṃ bhanteti kho te bhikkhū	64
sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya	64
moghapurisā appasannānaṃ vā pasādāya pe evañca pana	64
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ maggaṃ	64
netaṃ moghapurisā appasannānaṃ vā pasādāya pe evañca	64
aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaronto	64
jetavane anāthapiṇḍikassa ārāme tatra kho bhagavā bhikkhū	64
pe neva hoti na na hoti tathāgata	63
anāthapiṇḍika ārāma tatra kho bhagavā bhikkhū āmantesi	63
pubbeva somanassadomanassa atthaṅgama adukkhamasukha upekkhāsatipārisuddhi catutthaṃ jhāna	63
dukkha ca pahāna pubbeva somanassadomanassa atthaṅgama adukkhamasukha	63
pahāna pubbeva somanassadomanassa atthaṅgama adukkhamasukha upekkhāsatipārisuddhi catutthaṃ	63
ca pahāna pubbeva somanassadomanassa atthaṅgama adukkhamasukha upekkhāsatipārisuddhi	63
pe neva hoti na na hoti tathāgato	63
ca pahānā pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ	63
anāthapiṇḍikassa ārāme tatra kho bhagavā bhikkhū āmantesi	63
pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ	63
pahānā pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ	63
bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā	63
dukkhassa ca pahānā pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ	63
andhakāra vā telapajjota dhāreti cakkhumant rūpa dakkhantīti	62
vā maggaṃ ācikkhati andhakāra vā telapajjota dhāreti	62
mūḷha vā maggaṃ ācikkhati andhakāra vā telapajjota	62
vā ukkujjeyya paṭicchanna vā vivarati mūḷha vā	62
maggaṃ ācikkhati andhakāra vā telapajjota dhāreti cakkhumant	62
suvaṇṇa dubbaṇṇa sugata duggata yathākammūpaga satta pajānāti	62
vā vivarati mūḷha vā maggaṃ ācikkhati andhakāra	62
evaṃ me sutaṃ eka samaya bhagavā rājagaha	62
ekamantaṃ nisinna kho te bhikkhū bhagavant etadavoca	62
vivarati mūḷha vā maggaṃ ācikkhati andhakāra vā	62
somanassadomanassa atthaṅgama adukkhamasukha upekkhāsatipārisuddhi catutthaṃ jhāna upasampajja	62
ācikkhati andhakāra vā telapajjota dhāreti cakkhumant rūpa	62
me sutaṃ eka samaya bhagavā rājagaha viharati	62
paṭicchanna vā vivarati mūḷha vā maggaṃ ācikkhati	62
ukkujjeyya paṭicchanna vā vivarati mūḷha vā maggaṃ	62
vivareyya mūḷhassa vā maggaṃ ācikkheyya andhakāre vā	62
maggaṃ ācikkheyya andhakāre vā telapajjotaṃ dhāreyya cakkhumanto	62
somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ upasampajja	62
andhakāre vā telapajjotaṃ dhāreyya cakkhumanto rūpāni dakkhantīti	62
mūḷhassa vā maggaṃ ācikkheyya andhakāre vā telapajjotaṃ	62
paṭicchannaṃ vā vivareyya mūḷhassa vā maggaṃ ācikkheyya	62
vā maggaṃ ācikkheyya andhakāre vā telapajjotaṃ dhāreyya	62
ukkujjeyya paṭicchannaṃ vā vivareyya mūḷhassa vā maggaṃ	62
vā vivareyya mūḷhassa vā maggaṃ ācikkheyya andhakāre	62
ācikkheyya andhakāre vā telapajjotaṃ dhāreyya cakkhumanto rūpāni	62
vā ukkujjeyya paṭicchannaṃ vā vivareyya mūḷhassa vā	62
maṃ bhavaṃ gotama dhāretu ajjatagge pāṇupeta saraṇa	61
ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	61
pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	61
ārāma tatra kho bhagavā bhikkhū āmantesi bhikkhavoti	61
upāsaka maṃ bhavaṃ gotama dhāretu ajjatagge pāṇupeta	61
yampidaṃ manosamphassapaccayā uppajjati vedayita sukhaṃ vā dukkhaṃ	61
yampidaṃ manosamphassapaccayā uppajjati vedayitaṃ sukhaṃ vā dukkhaṃ	61
ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	61
ārāme tatra kho bhagavā bhikkhū āmantesi bhikkhavoti	61
pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	61
upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ	61
maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ saraṇaṃ	61
me sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati	61
evaṃ me sutaṃ ekaṃ samayaṃ bhagavā rājagahe	61
ahosi pe āpatti tvaṃ bhikkhu āpanna pārājikanti	60
buddha bhagavā pe kathañhi nāma bhikkhave bhikkhunī	60
ye hi keci bhikkhave samaṇa vā brāhmaṇa	60
hi keci bhikkhave samaṇa vā brāhmaṇa vā	60
niccaṃ vā anicca vāti anicca bhante pe	60
bhagavatā saṃkhittena uddesa uddiṭṭha vitthārena atthaṃ avibhatta	60
ahosi pe āpattiṃ tvaṃ bhikkhu āpanno pārājikanti	60
hi keci bhikkhave samaṇā vā brāhmaṇā vā	60
ekamantaṃ nisinnā kho te bhikkhū bhagavantaṃ etadavocuṃ	60
ye hi keci bhikkhave samaṇā vā brāhmaṇā	60
niccaṃ vā aniccaṃ vāti aniccaṃ bhante pe	60
ekamantaṃ nisīdi ekamantaṃ nisinno kho āyasmā ānando	60
bhagavatā saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa	60
tvaṃ bhikkhu āpanna pārājikanti tena kho pana	59
āpatti thullaccayassāti tena kho pana samaya aññatara	59
bhikkhu āpanna pārājikanti tena kho pana samaya	59
āpanna pārājikanti tena kho pana samaya aññatara	59
āpatti tvaṃ bhikkhu āpanna pārājikanti tena kho	59
āpattiṃ tvaṃ bhikkhu āpanno pārājikanti tena kho	59
bhikkhu āpanno pārājikanti tena kho pana samayena	59
tvaṃ bhikkhu āpanno pārājikanti tena kho pana	59
viharati veḷuvana kalandakanivāpa tena kho pana samaya	58
evañcidaṃ bhagavatā bhikkhu sikkhāpada paññatta hoti tena	58
bhikkhu ariya aṭṭhaṅgika maggaṃ bhāventa ariya aṭṭhaṅgika	58
bhikkhu sikkhāpada paññatta hoti tena kho pana	58
nisīdi ekamantaṃ nisinna kho te bhikkhū bhagavant	58
rājagaha viharati veḷuvana kalandakanivāpa tena kho pana	58
ekamantaṃ nisinna kho āyasmā ānanda bhagavant etadavoca	58
ujjhāyanti khiyyanti vipācenti kathañhi nāma chabbaggiya bhikkhū	58
bhikkhave bhikkhu ariya aṭṭhaṅgika maggaṃ bhāventa ariya	58
bhagavatā bhikkhu sikkhāpada paññatta hoti tena kho	58
vā telapajjota dhāreti cakkhumant rūpa dakkhantīti evamevaṃ	58
lokavidū anuttara purisadammasārathi satthā devamanussā buddha bhagavāti	58
bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ	58
evañcidaṃ bhagavatā bhikkhūnaṃ sikkhāpadaṃ paññattaṃ hoti tena	58
lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavāti	58
rājagahe viharati veḷuvane kalandakanivāpe tena kho pana	58
viharati veḷuvane kalandakanivāpe tena kho pana samayena	58
ekamantaṃ nisinno kho āyasmā ānando bhagavantaṃ etadavoca	58
bhikkhave bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ	58
bhagavatā bhikkhūnaṃ sikkhāpadaṃ paññattaṃ hoti tena kho	58
abhivādetvā ekamantaṃ nisīdiṃsu ekamantaṃ nisinnā kho te	58
ujjhāyanti khiyyanti vipācenti kathañhi nāma chabbaggiyā bhikkhū	58
vā telapajjotaṃ dhāreyya cakkhumanto rūpāni dakkhantīti evamevaṃ	58
bhikkhūnaṃ sikkhāpadaṃ paññattaṃ hoti tena kho pana	58
nikkujjita vā ukkujjeyya paṭicchanna vā vivarati mūḷha	57
bhagavant abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ ṭhita kho	57
pe āpatti tvaṃ bhikkhu āpanna pārājikanti tena	57
vā bahiddhā vā oḷārika vā sukhuma vā	57
vā bāhā pasāreyya pasārita vā bāhā samiñjati	57
vedanā pe citta pe dhamma dhammānupassī viharati	57
te ujjhāyanti khiyyanti vipācenti kathañhi nāma chabbaggiya	57
te ujjhāyanti khiyyanti vipācenti kathañhi nāma chabbaggiyā	57
pe āpattiṃ tvaṃ bhikkhu āpanno pārājikanti tena	57
nikkujjitaṃ vā ukkujjeyya paṭicchannaṃ vā vivareyya mūḷhassa	57
vā bāhaṃ pasāreyya pasāritaṃ vā bāhaṃ samiñjeyya	57
atta ca loka ca idameva saccaṃ moghamaññanti	56
pariyāya yena maṃ pariyāyena sammā vadamāna vadeyya	56
bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ aṭṭhāsi	56
upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ ṭhita	56
tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ	56
atha kho āyasmā ānanda yena bhagavā tenupasaṅkami	56
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ	56
nisīdiṃsu ekamantaṃ nisinnā kho te bhikkhū bhagavantaṃ	56
atha kho āyasmā ānando yena bhagavā tenupasaṅkami	56
attā ca loko ca idameva saccaṃ moghamaññanti	56
pariyāyo yena maṃ pariyāyena sammā vadamāno vadeyya	56
anāthapiṇḍika ārāma tena kho pana samaya āyasmā	55
pe citta pe dhamma dhammānupassī viharati ātāpī	55
viharantaṃ abhijjhādomanassa pāpaka akusala dhamma anvāssavati tassa	55
bhavaṃ gotama dhāretu ajjatagge pāṇupeta saraṇa gatanti	55
abhijjhādomanassa pāpaka akusala dhamma anvāssavati tassa saṃvara	55
bhagavā rājagaha viharati veḷuvana kalandakanivāpa tena kho	55
avitakka avicāra samādhija pītisukha dutiyaṃ jhāna upasampajja	55
citta pe dhamma dhammānupassī viharati ātāpī sampajāna	55
bhāvita bahulīkata yānīkata vatthukata anuṭṭhita paricita susamāraddha	55
asaṃvuta viharantaṃ abhijjhādomanassa pāpaka akusala dhamma anvāssavati	55
avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja	55
asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ	55
bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena kho	55
viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ tassa	55
abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ tassa saṃvarāya	55
tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ	55
