4 words	count
udapādi ñāṇaṃ udapādi paññā	42
tattha parinibbāyī anāvattidhammo tasmā	42
orambhāgiyānaṃ saṃyojanānaṃ parikkhayā opapātiko	42
bhikkhūnaṃ pāṭikaṅkhā no parihāni	42
hoti tathāgato paraṃ maraṇātipi	42
cattāro puggalā santo saṃvijjamānā	42
vipassissa bodhisattassa etadahosi kimhi	42
ñāṇaṃ udapādi paññā udapādi	42
dukkaṭassāti tena kho pana	42
udapādi vijjā udapādi āloko	42
bhante vuccati kittāvatā nu	42
paññā udapādi vijjā udapādi	42
diṭṭhadhammasukhavihārānaṃ nikāmalābhī hoti akicchalābhī	42
idaṃ vatvāna sugato athāparaṃ	42
imāni te deva caturāsīti	42
nevasaññānāsaññāyatanaṃ samatikkamma saññāvedayitanirodhaṃ upasampajja	42
duvidhena vadāmi sevitabbampi asevitabbampīti	42
pe upāsakaṃ maṃ bhavaṃ	42
khiyyanta vipācenta yā tā	41
bhikkhave cha dhamma samannāgata	41
hoti akhaṇḍa pe samādhisaṃvattanika	41
pāṇātipāta paṭivirata hoti adinnādāna	41
jātiyo pe iti sākāraṃ	41
asañcicca assati ajānanta gilāna	41
pe evameva kho bhikkhave	41
passāmīti evaṃsaññī hoti idaṃ	41
gotama pe upāsaka maṃ	41
kho panetaṃ vijjati yaṃ	41
tathāgata paraṃ maraṇa idameva	41
taṃ suṇāti katamañca bhikkhave	41
pāṇātipāta paṭivirata adinnādāna paṭivirata	41
musā mayā bhaṇitanti vinidhāya	41
sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa	41
pariyāya yaṃ pariyāya āgamma	41
idha bhikkhave bhikkhu kāye	41
puna caparaṃ bhikkhave ariyasāvaka	41
vipācenta yā tā bhikkhunī	41
atha kho bhagavā bhikkhū	41
bhikkhū yena bhagavā tenupasaṅkami	41
mahato rukkha tiṭṭhanta sāravant	41
samāraka sabrahmaka sassamaṇabrāhmaṇa pajā	41
paricita manasānupekkhita diṭṭhiyā suppaṭividdha	41
abhikkantatara ca paṇītatara cāti	41
kathañhi nāma ayyā thullanandā	41
pajānāti yathā ca anuppanna	41
pajānāti yathā ca uppanna	41
kāyaṃ āmasati parāmasati pe	41
imehi kho bhikkhave cha	41
uppāda hoti tañca pajānāti	41
ṭhānaṃ kho panetaṃ vijjati	41
uttaritara ca paṇītatara ca	41
sabbaso nevasaññānāsaññāyatana samatikkamma saññāvedayitanirodha	41
ujjhāyanta khiyyanta vipācenta yā	41
paccaya yena midhekacce sattā	41
no vā kathaṃ vā	41
parimukhaṃ satiṃ upaṭṭhapetvā so	41
sayaṃ abhiññā sacchikatvā pavedeti	41
yo so bhikkhave bhikkhu	41
dhammiyā kathāya sandassita samādapita	41
pana bhikkhave ekacca puggala	41
pe paṭhamaṃ jhāna upasampajja	41
mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
kho bhikkhave chahi dhammehi	41
uppādo hoti tañca pajānāti	41
pe paṭhamaṃ jhānaṃ upasampajja	41
atha kho bhagavā bhikkhū	41
kathañhi nāma ayyā thullanandā	41
parimukhaṃ satiṃ upaṭṭhapetvā so	41
tathāgato paraṃ maraṇā idameva	41
sabbaso nevasaññānāsaññāyatanaṃ samatikkamma saññāvedayitanirodhaṃ	41
kho panetaṃ vijjati yaṃ	41
mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
gotama pe upāsakaṃ maṃ	41
paccayo yena midhekacce sattā	41
pe evameva kho bhikkhave	41
kāyaṃ āmasati parāmasati pe	41
ṭhānaṃ kho panetaṃ vijjati	41
yo so bhikkhave bhikkhu	41
idha bhikkhave bhikkhu kāye	41
musā mayā bhaṇitanti vinidhāya	41
imehi kho bhikkhave chahi	41
mahato rukkhassa tiṭṭhato sāravato	41
vedanaṃ saññaṃ saṅkhāre viññāṇaṃ	41
hoti akhaṇḍehi pe samādhisaṃvattanikehi	41
kiñcīti ākiñcaññāyatanaṃ upasampajja viharati	41
no vā kathaṃ vā	41
pariyāyo yaṃ pariyāyaṃ āgamma	41
passāmīti evaṃsaññī hoti idaṃ	41
bhikkhū yena bhagavā tenupasaṅkamiṃsu	41
taṃ suṇātha katamañca bhikkhave	41
bho gotama pe upāsakaṃ	41
puna caparaṃ bhikkhave ariyasāvako	41
jātiyo pe iti sākāraṃ	41
maññati bhikkhave katama nu	40
buddha bhagavāti dhamma pe	40
bhagavāti dhamma pe saṅgha	40
pañca nīvaraṇa pahāya cetaso	40
rājagaha viharati gijjhakūṭa pabbata	40
sassato lokoti vā asassata	40
ariyakanta sīla samannāgata hoti	40
ca imehi kho bhikkhave	40
lokoti vā asassata lokoti	40
sandassita samādapita samuttejita sampahaṃsita	40
tenupasaṅkami upasaṅkamitvā āyasmant sāriputta	40
parisā sīhanāda nadati brahmacakka	40
tumhākaṃ taṃ pajahati taṃ	40
vuccati bhikkhave asaṅkhatagāmimagga pe	40
yena bhagavā tenupasaṅkami pe	40
pācittiya upasampanna upasampanna khuṃsetukāmo	40
pana tathāgatappavedita dhammavinaya parihānametaṃ	40
no ca me siyā	40
bhagavā sāyanhasamayaṃ paṭisallāna vuṭṭhito	40
mātito ca pitito ca	40
sāriputta tenupasaṅkami upasaṅkamitvā āyasmant	40
āsabha ṭhānaṃ paṭijānāti parisā	40
tatra tatreva sakkhibhabbatā pāpuṇāti	40
ohitabhāra anuppattasadattha parikkhīṇabhavasaṃyojana sammadaññā	40
dhamma samannāgata bhikkhu alaṃ	40
mettāsahagata cetasā eka disaṃ	40
chando pahātabba rāga pahātabba	40
ākiñcaññāyatana samatikkamma nevasaññānāsaññāyatana upasampajja	40
ṭhānaṃ paṭijānāti parisā sīhanāda	40
vā asassata lokoti vā	40
aññaṃ ekadhammampi samanupassati yena	40
evarūpa pāpaka diṭṭhigata uppanna	40
paṭijānāti parisā sīhanāda nadati	40
araññavanapatthāni panta senāsana paṭisevanti	40
upekkhāsahagata cetasā vipula mahaggata	40
pajahati taṃ vo pahīna	40
nīvaraṇa pahāya cetaso upakkilesa	40
kho pana tathāgatappavedita dhammavinaya	40
tatreva sakkhibhabbatā pāpuṇāti sati	40
pahātabba rāga pahātabba chandarāga	40
atha kho āyasmā mahāmoggallāna	40
bhikkhave katama nu kho	40
icchā uppajjati aho vata	40
araññagata vā rukkhamūlagata vā	40
pahāya cetaso upakkilesa paññāya	40
taṃ pajahati taṃ vo	40
kathāya sandassita samādapita samuttejita	40
nissaggiya imāhaṃ saṅgha nissajjāmīti	40
yathābhataṃ nikkhitto evaṃ sagge	40
pana tathāgatappavedite dhammavinaye parihānametaṃ	40
pañca nīvaraṇe pahāya cetaso	40
no ca me siyā	40
ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ	40
pahātabbo rāgo pahātabbo chandarāgo	40
vuccati bhikkhave asaṅkhatagāmimaggo pe	40
ariyakantehi sīlehi samannāgato hoti	40
dhammehi samannāgato bhikkhu alaṃ	40
vā asassato lokoti vā	40
kho pana tathāgatappavedite dhammavinaye	40
parisāsu sīhanādaṃ nadati brahmacakkaṃ	40
tumhākaṃ taṃ pajahatha taṃ	40
ca imehi kho bhikkhave	40
lokoti vā asassato lokoti	40
bhagavāti dhamme pe saṅghe	40
mātito ca pitito ca	40
kho pana samayena aññatarā	40
buddho bhagavāti dhamme pe	40
aññaṃ ekadhammampi samanupassāmi yena	40
upekkhāsahagatena cetasā vipulena mahaggatena	40
pajahatha taṃ vo pahīnaṃ	40
atha kho āyasmā mahāmoggallāno	40
āsabhaṃ ṭhānaṃ paṭijānāti parisāsu	40
vācāya pācittiyassa upasampanno upasampannaṃ	40
pācittiyassa upasampanno upasampannaṃ khuṃsetukāmo	40
araññavanapatthāni pantāni senāsanāni paṭisevanti	40
dhammiyā kathāya sandassesi samādapesi	40
taṃ pajahatha taṃ vo	40
nīvaraṇe pahāya cetaso upakkilese	40
ākiñcaññāyatanaṃ samatikkamma nevasaññānāsaññāyatanaṃ upasampajja	40
paṭijānāti parisāsu sīhanādaṃ nadati	40
chando pahātabbo rāgo pahātabbo	40
abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ	40
bhagavā sāyanhasamayaṃ paṭisallānā vuṭṭhito	40
pahāya cetaso upakkilese paññāya	40
sassato lokoti vā asassato	40
cetaso upakkilese paññāya dubbalīkaraṇe	40
evarūpaṃ pāpakaṃ diṭṭhigataṃ uppannaṃ	40
pitito ca saṃsuddhagahaṇika yāva	39
vadāmi sevitabbampi asevitabbampīti iti	39
taṃ vācaṃ appahāya taṃ	39
rukkhamūlagata vā suññāgāragata vā	39
ñatti dukkaṭa dvīhi kammavācā	39
saṃsuddhagahaṇika yāva sattama pitāmahayuga	39
bhikkhuno tathārūpa samādhipaṭilābha yathā	39
samaya bhikkhuno āraddha hoti	39
samaya bhikkhuno bhāvanāpāripūri gacchati	39
saññā saṅkhāra viññāṇa niccaṃ	39
bhagavā tuṇhībhāva atha kho	39
nisinna hoti atha kho	39
kāya kāyaṃ āmasati parāmasati	39
kho te bhikkhū āyasmant	39
ca saṃsuddhagahaṇika yāva sattama	39
tasmiṃ samaya bhikkhuno āraddha	39
kiṃ maññati bhikkhave api	39
pattacīvaramādāya sāvatthī piṇḍāya pāvisi	39
na meso attāti samanupassati	39
tasmiṃ samaya bhikkhu bhāveti	39
asallīna upaṭṭhita sati asammuṭṭha	39
vā rukkhamūlagata vā suññāgāragata	39
tasmiṃ samaya bhikkhuno bhāvanāpāripūri	39
kho pana samaya bhikkhū	39
saṅgati phassa phassapaccayā vedanā	39
loka sayaṃ abhiññā sacchikatvā	39
sarīranti vā aññaṃ jīvaṃ	39
samatikkamma saññāvedayitanirodha upasampajja viharati	39
atha kho sakka devānaminda	39
vā evañca pana bhikkhave	39
idha pana bhikkhave bhikkhu	39
tenupasaṅkami upasaṅkamitvā maṃ abhivādetvā	39
imañca loka parañca loka	39
pe anuttara puññakkhetta lokassāti	39
ca pitito ca saṃsuddhagahaṇika	39
na ca koci sahadhammika	39
jāti dvepi jātiyo pe	39
dvepi jātiyo pe iti	39
kiṃnidāna kiṃsamudaya kiṃjātika kiṃpabhava	39
nissajjitabba saṅgha vā gaṇa	39
tassa evaṃ hoti aho	39
loka parañca loka sayaṃ	39
sabbaso ākiñcaññāyatana samatikkamma nevasaññānāsaññāyatana	39
taṃ sarīranti vā aññaṃ	39
ye imañca loka parañca	39
seyyathidaṃ sammādiṭṭhi sammāsaṅkappa sammāvācā	39
parañca loka sayaṃ abhiññā	39
pakkhandati pasīdati santiṭṭhati vimuccati	39
ca pitito ca saṃsuddhagahaṇiko	39
seyyathidaṃ sammādiṭṭhi sammāsaṅkappo sammāvācā	39
opaneyyiko paccattaṃ veditabbo viññūhīti	39
idha pana bhikkhave bhikkhu	39
saññā saṅkhārā viññāṇaṃ niccaṃ	39
kho te bhikkhū āyasmantaṃ	39
kho bhikkhave bhikkhu ariyaṃ	39
kiṃ maññatha bhikkhave api	39
taṃ vācaṃ appahāya taṃ	39
imañca lokaṃ parañca lokaṃ	39
asañcicca assatiyā ajānantassa gilānassa	39
mettāsahagatena cetasā ekaṃ disaṃ	39
lokaṃ parañca lokaṃ sayaṃ	39
ca saṃsuddhagahaṇiko yāva sattamā	39
saṃsuddhagahaṇiko yāva sattamā pitāmahayugā	39
bhagavā tuṇhībhāvena atha kho	39
pe anuttaraṃ puññakkhettaṃ lokassāti	39
vadāmi sevitabbampi asevitabbampīti iti	39
sarīranti vā aññaṃ jīvaṃ	39
pitito ca saṃsuddhagahaṇiko yāva	39
kathāya sandassesi samādapesi samuttejesi	39
dvepi jātiyo pe iti	39
bhikkhave chahi dhammehi samannāgato	39
vā evañca pana bhikkhave	39
parañca lokaṃ sayaṃ abhiññā	39
ye imañca lokaṃ parañca	39
samaye bhikkhuno bhāvanāpāripūriṃ gacchati	39
bhikkhuno tathārūpo samādhipaṭilābho yathā	39
samaye bhikkhuno āraddho hoti	39
tassa evaṃ hoti aho	39
tasmiṃ samaye bhikkhuno āraddho	39
na ca koci sahadhammiko	39
tasmiṃ samaye bhikkhuno bhāvanāpāripūriṃ	39
taṃ sarīranti vā aññaṃ	39
asallīnaṃ upaṭṭhitā sati asammuṭṭhā	39
tasmiṃ samaye bhikkhu bhāveti	39
saṅgati phasso phassapaccayā vedanā	39
ñattiyā dukkaṭaṃ dvīhi kammavācāhi	39
sabbaso ākiñcaññāyatanaṃ samatikkamma nevasaññānāsaññāyatanaṃ	39
kopañca dosañca appaccayañca pātukaroti	39
kāyena kāyaṃ āmasati parāmasati	39
kho pana samayena bhikkhū	39
nikkhitto evaṃ niraye katamehi	39
lokaṃ sayaṃ abhiññā sacchikatvā	39
jātiṃ dvepi jātiyo pe	39
saṅghassa vā gaṇassa vā	39
yadi saṅgha pattakalla saṅgha	38
anuttara puññakkhetta loka katama	38
loka uppajjati arahaṃ sammāsambuddha	38
ekadhammampi samanupassati yena anuppanna	38
dukkaṭa phandāpeti āpatti thullaccaya	38
idamavoca bhagavā attamana āyasmā	38
sabbattata sabbāvant loka upekkhāsahagata	38
paññāya samannāgata ariya nibbedhika	38
nisīdati pallaṅka ābhujitvā ujuṃ	38
vā nigacchati maraṇamatta vā	38
vā attānaṃ na attani	38
bhagavā tenupasaṅkami pe ekamantaṃ	38
vitakkavicārā vūpasama pe dutiyaṃ	38
sabbāvant loka upekkhāsahagata cetasā	38
evaṃ vutta aññatara bhikkhu	38
āpatti vācāya vācāya saṅghādisesa	38
saṅkhāra viññāṇa niccaṃ vā	38
vedanā dukkha vedanā adukkhamasukha	38
adhivāsesi bhagavā tuṇhībhāva atha	38
upekkhāsahagata cetasā eka disaṃ	38
sayaṃ abhiññā sacchikatvā pavedentīti	38
sabrahmacārī āvi ceva raho	38
pahitatta viharanta nacirasseva yassatthāya	38
attānaṃ na attani vā	38
paṭivirata hoti adinnādāna paṭivirata	38
paṭissutvā yena bhagavā tenupasaṅkami	38
tassa evaṃ hoti ahaṃ	38
nisinna kho āyasmā sāriputta	38
vā pe neva hoti	38
yāva sattama pitāmahayuga akkhitta	38
hoti ime kho bhikkhave	38
appābādha appātaṅka lahuṭṭhāna bala	38
tenupasaṅkami pe ekamantaṃ nisinna	38
ātāpī pahitatta viharanta nacirasseva	38
vūpasama pe dutiyaṃ jhāna	38
samanupassati yena anuppanna vā	38
kāmā vutta bhagavatā bahudukkha	38
maraṇa vā nigacchati maraṇamatta	38
appātaṅka lahuṭṭhāna bala phāsuvihāra	38
puna caparaṃ bhikkhave idhekacca	38
virāga nirodha paṭipanna hoti	38
viharanta nacirasseva yassatthāya kulaputta	38
udayatthagāmī paññāya samannāgata ariya	38
vutta bhagavatā bahudukkha bahupāyāsa	38
tathāgata āsabha ṭhānaṃ paṭijānāti	38
purisa bhikkhuṃ pahiṇanta gaccha	38
bhikkhu cakkhu rūpa disvā	38
hoti aho vatāhaṃ kāya	38
upasaṅkamitvā maṃ abhivādetvā ekamantaṃ	38
loka upekkhāsahagata cetasā vipula	38
sīla samannāgata hoti akhaṇḍa	38
lokaṃ upekkhāsahagatena cetasā vipulena	38
vipācentānaṃ ye te bhikkhū	38
dukkaṭassa phandāpeti āpatti thullaccayassa	38
puriso bhikkhuṃ pahiṇati gaccha	38
appātaṅkaṃ lahuṭṭhānaṃ balaṃ phāsuvihāraṃ	38
tassa evaṃ hoti ahaṃ	38
saṅkhārā viññāṇaṃ niccaṃ vā	38
upasaṅkamitvā maṃ abhivādetvā ekamantaṃ	38
vā pe neva hoti	38
idamavoca bhagavā attamano āyasmā	38
sīlehi samannāgato hoti akhaṇḍehi	38
ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye	38
viharati akusalānaṃ dhammānaṃ pahānāya	38
kāmā vuttā bhagavatā bahudukkhā	38
sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā	38
evaṃ vutte aññataro bhikkhu	38
vimuccati etaṃ santanti passato	38
sayaṃ abhiññā sacchikatvā pavedeti	38
nisinno kho āyasmā sāriputto	38
vajjesu bhayadassāvī samādāya sikkhati	38
vedanā dukkhā vedanā adukkhamasukhā	38
appābādhaṃ appātaṅkaṃ lahuṭṭhānaṃ balaṃ	38
attānaṃ na attani vā	38
katakaraṇīyo ohitabhāro anuppattasadattho parikkhīṇabhavasaṃyojano	38
hoti aho vatāhaṃ kāyassa	38
hoti ime kho bhikkhave	38
viññāṇanti viññāṇañcāyatanaṃ upasampajja viharati	38
paññāya samannāgato ariyāya nibbedhikāya	38
pajānāti yathā ca uppannassa	38
pajānāti yathā ca anuppannassa	38
kiṃ maññatha bhikkhave katamaṃ	38
desessāmi taṃ suṇātha sādhukaṃ	38
bhikkhave katamaṃ nu kho	38
yāva sattamā pitāmahayugā akkhitto	38
vūpasamā pe dutiyaṃ jhānaṃ	38
vuttā bhagavatā bahudukkhā bahupāyāsā	38
udayatthagāminiyā paññāya samannāgato ariyāya	38
virāgāya nirodhāya paṭipanno hoti	38
vā attānaṃ na attani	38
puna caparaṃ bhikkhave idhekacco	38
adhivāsesi bhagavā tuṇhībhāvena atha	38
bhikkhu cakkhunā rūpaṃ disvā	38
abhikkantataro ca paṇītataro cāti	38
maññatha bhikkhave katamaṃ nu	38
bhayadassāvī samādāya sikkhati sikkhāpadesu	38
yadi saṅghassa pattakallaṃ saṅgho	38
vitakkavicārānaṃ vūpasamā pe dutiyaṃ	38
gahapati vā gahapatiputto vā	38
vatthukatā anuṭṭhitā paricitā susamāraddhā	38
nisinno hoti atha kho	38
virāgā upekkhako ca viharati	38
sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena	38
sayaṃ abhiññā sacchikatvā pavedentīti	38
tathāgato āsabhaṃ ṭhānaṃ paṭijānāti	38
āpatti vācāya vācāya saṅghādisesassa	38
bhāvitā bahulīkatā yānīkatā vatthukatā	38
khiyyantānaṃ vipācentānaṃ ye te	38
nissaggiya hoti nissajjitabba saṅgha	37
hoti nissajjitabba saṅgha vā	37
nihitadaṇḍa nihitasattha lajjī dayāpanna	37
maññati bhikkhave api nu	37
hoti ujugatāssa diṭṭhi dhamma	37
ujugatāssa diṭṭhi dhamma aveccappasāda	37
phassa phassapaccayā vedanā vedanāpaccayā	37
kira bhikkhave thullanandā bhikkhunī	37
abbhuta dhamma yaṃ disvā	37
sīla nissāya sīla patiṭṭhāya	37
pitāmahayuga akkhitta anupakkuṭṭha jātivāda	37
vijjā udapādi āloka udapādi	37
vā brāhmaṇa vā samaṇa	37
kismiṃ nu kho bhikkhave	37
tadavasari tatra sudaṃ bhagavā	37
dukkha vedanā adukkhamasukha vedanā	37
aveccappasāda samannāgata āgato imaṃ	37
abhisandeti parisandeti paripūreti parippharati	37
acchariya abbhuta dhamma yaṃ	37
yathā vā paneke bhonto	37
kathañhi nāma bhikkhave thullanandā	37
sammādiṭṭhi hoti ujugatāssa diṭṭhi	37
tathāgata paraṃ maraṇāti vāti	37
paneke bhonto samaṇabrāhmaṇā saddhādeyya	37
diṭṭhi dhamma aveccappasāda samannāgata	37
atha kho anāthapiṇḍika gahapati	37
bhikkhave sati kiṃ upādāya	37
kho bhikkhave sati kiṃ	37
rūpa dakkhantīti evamevaṃ bhotā	37
parisandeti paripūreti parippharati nāssa	37
pahīna ucchinnamūlā tālāvatthukata anabhāvaṃkata	37
nihitasattha lajjī dayāpanna sabbapāṇabhūtahitānukampī	37
sīlavant hoti pātimokkhasaṃvarasaṃvuta viharati	37
atha kho sā bhikkhunī	37
vā paneke bhonto samaṇabrāhmaṇā	37
saddhādeyya bhojana bhuñjitvā te	37
avera abyāpajja pharitvā viharati	37
samaṇabrāhmaṇā saddhādeyya bhojana bhuñjitvā	37
tathāhaṃ bhagavatā dhamma desita	37
sabbāvant loka mettāsahagata cetasā	37
pana samaya sambahula bhikkhū	37
no hidaṃ āvuso kiṃ	37
saccaṃ kira bhikkhave thullanandā	37
saṅgha ñāpetabba suṇātu me	37
phassapaccayā vedanā vedanāpaccayā taṇhā	37
ariyasāvaka sammādiṭṭhi hoti ujugatāssa	37
no parihāni yāvakīvañca bhikkhave	37
te bhikkhū āyasmato sāriputta	37
kiṃ maññati bhikkhave rūpa	37
yathāsuta yathāpariyatta dhamma vitthārena	37
hoti puna caparaṃ bhikkhave	37
pāpaka akusala dhamma aparisesa	37
paripūreti parippharati nāssa kiñci	37
cetasā ceto paricca vidita	37
api nu so purisa	37
sattama pitāmahayuga akkhitta anupakkuṭṭha	37
nappasīdati na santiṭṭhati na	37
pana so bhavaṃ gotama	37
hoti adinnādāna paṭivirata hoti	37
nu kho bhikkhave sati	37
gotama sakyaputta sakyakula pabbajita	37
kalyāṇa kittisadda abbhuggata itipi	37
dhamma aveccappasāda samannāgata āgato	37
yathā kathaṃ pana tvaṃ	37
abhūtena abbhācikkhati dhamma cānudhammaṃ	37
bhonto samaṇabrāhmaṇā saddhādeyya bhojana	37
nāma bhikkhave thullanandā bhikkhunī	37
dhamma yaṃ disvā disvā	37
yenāyasmā sāriputta tenupasaṅkami upasaṅkamitvā	37
diṭṭhi dhamme aveccappasādena samannāgato	37
pahīnā ucchinnamūlā tālāvatthukatā anabhāvaṃkatā	37
sīlaṃ nissāya sīle patiṭṭhāya	37
yathā kathaṃ pana tvaṃ	37
sabbāvantaṃ lokaṃ mettāsahagatena cetasā	37
ākāsoti ākāsānañcāyatanaṃ upasampajja viharati	37
saṅgho ñāpetabbo suṇātu me	37
parippharati nāssa kiñci sabbāvato	37
aveccappasādena samannāgato āgato imaṃ	37
ujugatāssa diṭṭhi dhamme aveccappasādena	37
abhisandeti parisandeti paripūreti parippharati	37
saddhādeyyāni bhojanāni bhuñjitvā te	37
vusitavā katakaraṇīyo ohitabhāro anuppattasadattho	37
api nu so puriso	37
sammādiṭṭhi hoti ujugatāssa diṭṭhi	37
pana so bhavaṃ gotamo	37
vijjā udapādi āloko udapādi	37
nappasīdati na santiṭṭhati na	37
te bhikkhū āyasmato sāriputtassa	37
vā brāhmaṇā vā samaṇesu	37
tathāgato paraṃ maraṇāti vāti	37
ariyasāvako sammādiṭṭhi hoti ujugatāssa	37
khīṇāsavo vusitavā katakaraṇīyo ohitabhāro	37
pāpakā akusalā dhammā aparisesā	37
nissaggiyaṃ imāhaṃ saṅghassa nissajjāmīti	37
tathāhaṃ bhagavatā dhammaṃ desitaṃ	37
vā paneke bhonto samaṇabrāhmaṇā	37
rājagahe viharati gijjhakūṭe pabbate	37
sattamā pitāmahayugā akkhitto anupakkuṭṭho	37
kalyāṇo kittisaddo abbhuggato itipi	37
yenāyasmā ānando tenupasaṅkami upasaṅkamitvā	37
kira bhikkhave thullanandā bhikkhunī	37
paripūreti parippharati nāssa kiñci	37
hoti ujugatāssa diṭṭhi dhamme	37
dukkhā vedanā adukkhamasukhā vedanā	37
pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu	37
nikkhitto evaṃ sagge katamehi	37
atha kho sā bhikkhunī	37
saccaṃ kira bhikkhave thullanandā	37
maññatha bhikkhave api nu	37
phasso phassapaccayā vedanā vedanāpaccayā	37
gotamo sakyaputto sakyakulā pabbajito	37
dhamme aveccappasādena samannāgato āgato	37
bhonto samaṇabrāhmaṇā saddhādeyyāni bhojanāni	37
pitāmahayugā akkhitto anupakkuṭṭho jātivādena	37
yathābhataṃ nikkhitto evaṃ saggeti	37
tadavasari tatra sudaṃ bhagavā	37
phassapaccayā vedanā vedanāpaccayā taṇhā	37
kiṃ maññatha bhikkhave rūpaṃ	37
bhikkhave sati kiṃ upādāya	37
pana samayena sambahulā bhikkhū	37
paneke bhonto samaṇabrāhmaṇā saddhādeyyāni	37
no parihāni yāvakīvañca bhikkhave	37
kathañhi nāma bhikkhave thullanandā	37
nu kho bhikkhave sati	37
hoti puna caparaṃ bhikkhave	37
nāma bhikkhave thullanandā bhikkhunī	37
rūpāni dakkhantīti evamevaṃ bhotā	37
vacasā paricitā manasānupekkhitā diṭṭhiyā	37
samaṇena vā brāhmaṇena vā	37
yathā vā paneke bhonto	37
samaṇabrāhmaṇā saddhādeyyāni bhojanāni bhuñjitvā	37
kho bhikkhave sati kiṃ	37
viharati ācāragocarasampanno aṇumattesu vajjesu	37
parisandeti paripūreti parippharati nāssa	37
no hidaṃ āvuso kiṃ	37
yathāsutaṃ yathāpariyattaṃ dhammaṃ vitthārena	37
kismiṃ nu kho bhikkhave	37
pañcahi idha bhikkhave bhikkhu	37
hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna	36
gijjhakūṭa pabbata orohanta addasaṃ	36
kho panetaṃ āvuso vijjati	36
cattāro idha bhikkhave ekacca	36
nissajjāmīti pe dadeyyāti pe	36
bhikkhusaṅgha saddhiṃ pañcamatta bhikkhusata	36
ca kaṇṇa ca assāsapassāsa	36
ādīnavañca nissaraṇañca yathābhūtaṃ nappajānāti	36
pācittiyanti evañcidaṃ bhagavatā bhikkhu	36
so tato cuta idhūpapannoti	36
tatra vo chando pahātabba	36
teneva pītipāmojja vihātabba ahorattānusikkhī	36
yato kho bhikkhave ariyasāvaka	36
ca nāsato ca kaṇṇa	36
dhamma nāthakaraṇa puna caparaṃ	36
nāpara itthattāyāti abbhaññāsi aññatara	36
atha kho bhagavā sāyanhasamayaṃ	36
evaṃ hoti ahaṃ kho	36
paṇīta khādanīya bhojanīya sahatthā	36
bhikkhunā teneva pītipāmojja vihātabba	36
bhikkhave pubbe ananussuta dhamma	36
loka mettāsahagata cetasā vipula	36
bhikkhu āsava khaya anāsava	36
bhagavā rājagaha viharati gijjhakūṭa	36
idhūpapannoti iti sākāraṃ sauddesaṃ	36
dukkhaṃ tadanattā yadanattā taṃ	36
yaṃ dukkhaṃ tadanattā yadanattā	36
ekaṃ samayaṃ bhagavā kosalesu	36
sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena	36
te paṭisevato nālaṃ antarāyāyāti	36
paṇītena khādanīyena bhojanīyena sahatthā	36
etadaggaṃ bhikkhave imesaṃ dvinnaṃ	36
midhekacco kāyassa bhedā paraṃ	36
pāṇātipātā paṭivirato hoti adinnādānā	36
abbhuggato itipi so bhagavā	36
tadanattā yadanattā taṃ netaṃ	36
nāsato ca kaṇṇato ca	36
bhikkhave pubbe ananussutesu dhammesu	36
kho panetaṃ āvuso vijjati	36
teneva pītipāmojjena vihātabbaṃ ahorattānusikkhinā	36
mahatā bhikkhusaṅghena saddhiṃ pañcamattehi	36
kālaṃ maññasīti atha kho	36
yena midhekacco kāyassa bhedā	36
taṃ kho pana bhavantaṃ	36
pana bhikkhave ekacco puggalo	36
so tato cuto amutra	36
tatra vo chando pahātabbo	36
nissajjāmīti pe dadeyyāti pe	36
paṭipadā seyyathidaṃ sammādiṭṭhi pe	36
hoti yaṃ balaṃ āgamma	36
abhibhāyatanaṃ ajjhattaṃ arūpasaññī eko	36
sakkaronti garuṃ karonti mānenti	36
satthā devamanussānaṃ buddho bhagavā	36
tato cuto amutra udapādiṃ	36
nadī pācīnaninnā pācīnapoṇā pācīnapabbhārā	36
kittisaddo abbhuggato itipi so	36
bhikkhu āsavānaṃ khayā anāsavaṃ	36
abhivādetvā ekamantaṃ aṭṭhaṃsu ekamantaṃ	36
tato cuto idhūpapannoti iti	36
atha kho sakko devānamindo	36
panetaṃ āvuso vijjati yaṃ	36
so tato cuto idhūpapannoti	36
kevalassa dukkhakkhandhassa nirodho hotīti	36
āvuso gijjhakūṭā pabbatā orohanto	36
ayampi dhammo nāthakaraṇo puna	36
paṭivirato hoti adinnādānā paṭivirato	36
taṃ kissa hetu tathā	36
me bhikkhave pubbe ananussutesu	36
mettāsahagatena cetasā vipulena mahaggatena	36
na saṃvibhajati na puññāni	36
karaṇīyaṃ nāparaṃ itthattāyāti abbhaññāsi	36
gotamaṃ evaṃ kalyāṇo kittisaddo	36
vā tīṇi vā udakaphusitāni	36
samanuñño hoti attanā ca	36
